module_code,academic_year,module_title,credits,num_students_anticipated,scheduled_hours,independent_hours,placement_hours,coursework_pct,written_exam_pct,practical_exam_pct,n_summative_items,nqf_level,distance_learning
ENG1206DA,2024/5,Professional Studies and Skills Development B,15,25.0,50,50.0,50.0,100,0,0.0,2.0,5.0,No
ENG2001,2024/5,Civil Engineering Challenge Project,30,30.0,100,200.0,0.0,100,0,0.0,3.0,5.0,No
ENG2003,2024/5,Electronic Engineering Challenge Project,30,35.0,72,228.0,0.0,100,0,0.0,6.0,5.0,No
ENG2004,2024/5,Entrepreneurship 2,15,250.0,25,125.0,0.0,100,0,0.0,5.0,5.0,No
ENG2005,2024/5,Entrepreneurship Challenge Project,30,20.0,43,257.0,0.0,100,0,0.0,4.0,5.0,No
ENG2006,2024/5,Industry 4.0,15,200.0,24,126.0,,100,0,0.0,3.0,5.0,No
ENG2007,2024/5,Introduction to Fluid Dynamics,15,,50,100.0,,30,70,,7.0,5.0,No
ENG2008,2024/5,Microcontroller Engineering,15,35.0,63,87.0,0.0,40,60,,3.0,5.0,No
ENG2009,2024/5,Modelling of Engineering Systems,15,,33,117.0,,25,75,0.0,3.0,5.0,No
ENG2010,2024/5,Soil Mechanics,15,,87,63.0,,50,35,15.0,3.0,5.0,No
ENG2011,2024/5,Solid Mechanics,15,,25,125.0,0.0,20,80,,2.0,5.0,No
ENG2012,2024/5,Structural Behaviour,15,160.0,39,111.0,0.0,25,75,,2.0,5.0,No
ENG2013,2024/5,Sustainable Design Challenge Project,30,150.0,55,245.0,,100,0,,4.0,5.0,No
ENG2014,2024/5,Technology Entrepreneurship,15,20.0,19,131.0,,100,0,,3.0,5.0,No
ENG2015,2024/5,Management Challenge Project,30,,55,245.0,,100,0,0.0,4.0,5.0,No
ENG2016,2024/5,Introduction in Economics and Company Finance,15,25.0,22,128.0,,50,50,,2.0,4.0,No
ENG2017,2024/5,Communication and Networking Technologies,15,30.0,30,120.0,0.0,40,60,,4.0,2.0,No
ENG2118,2024/5,Analogue and Digital Electronics Design,15,35.0,50,100.0,,30,70,,3.0,,No
ENG2200DA,2024/5,Structural Materials,15,25.0,40,20.0,90.0,100,0,0.0,2.0,5.0,No
ENG2201DA,2024/5,Mechanics,15,25.0,32,118.0,0.0,20,80,0.0,2.0,4.0,No
ENG2202DA,2024/5,Structures,15,25.0,35,80.0,35.0,20,80,0.0,2.0,5.0,No
ENG2203DA,2024/5,Geotechnics 1,15,25.0,41,20.0,89.0,50,50,0.0,2.0,5.0,No
ENG2204DA,2024/5,Construction Site Management,15,25.0,50,50.0,50.0,100,0,0.0,4.0,5.0,No
ENG2206DA,2024/5,BIM and Temporary Works,15,30.0,50,50.0,50.0,100,0,0.0,2.0,5.0,No
ENG2208DA,2024/5,Sustainable Development,15,25.0,28,82.0,40.0,100,0,,2.0,6.0,No
ENG2209DA,2024/5,Structural Concrete,15,40.0,40,60.0,50.0,100,0,0.0,2.0,5.0,No
ECM2100,2024/5,Employability and Placement Preparation for Engineers,0,40.0,20,20.0,0.0,0,0,,,5.0,No
ECM2106,2024/5,Manufacturing Systems,15,17.0,22,138.0,0.0,30,70,0.0,3.0,5.0,No
ENG3001,2024/5,Construction Project Management,15,,50,100.0,,100,0,,3.0,6.0,No
ENG3002,2024/5,Decision Making Systems & Decision Theory,15,35.0,22,128.0,0.0,0,100,0.0,1.0,6.0,No
ENG3003,2024/5,Digital Engineering and Building Information Modelling,15,,34,116.0,,100,0,0.0,2.0,6.0,No
ENG3004,2024/5,Engineering Electromagnetics,15,30.0,42,108.0,0.0,30,70,0.0,2.0,6.0,No
ENG3005,2024/5,Fluid Dynamics and CFD,15,50.0,50,100.0,,60,40,,3.0,6.0,No
ENG3006,2024/5,Geotechnical Engineering and Foundation Design,15,,48,102.0,0.0,30,50,20.0,3.0,6.0,No
ENG3007,2024/5,Global Entrepreneurial Marketing,15,15.0,11,139.0,0.0,100,0,0.0,1.0,6.0,No
ENG3008A,2024/5,Mechanical Design and Build: Part 1 - Research,15,40.0,18,132.0,0.0,100,0,0.0,3.0,6.0,No
ENG3008B,2024/5,Mechanical Design and Build: Part 2 - Development,15,47.0,33,117.0,0.0,100,0,0.0,3.0,6.0,No
ENG3010,2024/5,Industrial Awareness & Problem Solving,15,40.0,45,105.0,0.0,100,0,0.0,3.0,6.0,No
ENG3011,2024/5,Management and Leadership,15.0,35.0,22.0,128.0,0.0,40.0,60.0,0.0,2.0,6.0,No
ENG3012,2024/5,Mechatronics,15.0,40.0,33.0,117.0,0.0,25.0,70.0,5.0,3.0,6.0,No
ENG3013A,2024/5,Civil Design and Build: Part 1 - Research,15.0,,18.0,132.0,0.0,100.0,0.0,0.0,3.0,6.0,No
ENG3013B,2024/5,Civil Design and Build: Part 2 - Development,15.0,,33.0,117.0,,100.0,0.0,0.0,3.0,,No
ENG3014,2024/5,Structural Engineering,15.0,,35.0,115.0,0.0,35.0,65.0,0.0,3.0,6.0,No
ENG3015,2024/5,Structural Dynamics,15.0,,40.0,110.0,0.0,20.0,80.0,0.0,2.0,6.0,No
ENG3016,2024/5,Thermodynamics and Heat Transfer,15.0,150.0,43.0,107.0,,15.0,70.0,15.0,3.0,6.0,No
ENG3017,2024/5,Quality Control and Improvement,15.0,35.0,22.0,128.0,0.0,25.0,75.0,0.0,2.0,6.0,No
ENG3018,2024/5,Control Engineering,15.0,180.0,32.0,118.0,0.0,20.0,80.0,0.0,5.0,6.0,No
ENG3019A,2024/5,Management Design and Build: Part 1 - Research,15.0,,18.0,132.0,0.0,50.0,0.0,50.0,2.0,6.0,No
ENG3019B,2024/5,Management Design and Build: Part 2 - Development,15.0,,33.0,117.0,0.0,50.0,0.0,50.0,2.0,6.0,No
ENG3020A,2024/5,Entrepreneurship Design and Build: Part 1 - Research,15.0,,13.0,137.0,,100.0,0.0,0.0,3.0,6.0,No
ENG3020B,2024/5,Entrepreneurship Design and Build: Part 2 - Development,15.0,,33.0,117.0,0.0,50.0,0.0,50.0,2.0,6.0,No
ENG3021A,2024/5,Electronic Design and Build: Part 1 - Research,15.0,,18.0,132.0,0.0,70.0,0.0,30.0,3.0,6.0,No
ENG3021B,2024/5,Electronic Design and Build: Part 2 - Development,15.0,,41.0,109.0,0.0,50.0,0.0,50.0,3.0,6.0,No
ENG3022,2024/5,Finite Element Analysis for High Value Manufacturing,15.0,90.0,48.0,102.0,0.0,100.0,0.0,,2.0,6.0,No
ENG3023,2024/5,Zero Emission Vehicles,15.0,,39.0,111.0,0.0,20.0,80.0,0.0,2.0,6.0,No
ENG3201DA,2024/5,Structural Engineering,15.0,25.0,40.0,60.0,50.0,60.0,40.0,0.0,3.0,6.0,No
ENG3202DA,2024/5,Geotechnics 2,15.0,25.0,98.0,52.0,0.0,15.0,50.0,35.0,3.0,6.0,No
ENG3204DA,2024/5,Individual Project,30.0,25.0,25.0,175.0,100.0,100.0,0.0,0.0,2.0,6.0,No
ENG3206DA,2024/5,Conceptual Design of Buildings,30.0,25.0,64.0,86.0,50.0,100.0,0.0,0.0,4.0,6.0,No
ENG3207DA,2024/5,Practical Hydraulic Engineering,15.0,25.0,43.0,60.0,50.0,20.0,80.0,0.0,2.0,6.0,No
ENG3211DA,2024/5,Accounting and Company Finance,15.0,25.0,44.0,106.0,0.0,50.0,50.0,0.0,2.0,6.0,No
ECM3153,2024/5,Management of Product Development,15.0,45.0,22.0,128.0,0.0,40.0,60.0,,3.0,3.0,No
ECM3156,2024/5,Civil Engineering Hydraulics,15.0,50.0,43.0,107.0,0.0,20.0,80.0,0.0,2.0,3.0,No
ECM3158,2024/5,,,,,,,,,,,,
ECM3160,2024/5,Materials,15.0,150.0,84.0,66.0,0.0,40.0,60.0,,4.0,3.0,No
ECM3164,2024/5,Operations Management,15.0,39.0,22.0,128.0,0.0,30.0,70.0,,2.0,6.0,No
ECM3165,2024/5,Digital Signal Processing,15.0,30.0,45.0,105.0,0.0,30.0,70.0,,4.0,3.0,No
ECM3166,2024/5,Communications Engineering,15.0,30.0,50.0,100.0,0.0,30.0,70.0,0.0,3.0,3.0,No
ECM3172,2024/5,Study Abroad Semester,60.0,10.0,0.0,0.0,600.0,0.0,100.0,0.0,1.0,6.0,No
ECM3174,2024/5,Year in Industry,120.0,4.0,6.0,114.0,,80.0,0.0,20.0,4.0,6.0,No
ECM3175,2024/5,Individual Project,30.0,106.0,27.0,273.0,0.0,100.0,0.0,0.0,1.0,6.0,No
ENGM001,2024/5,Additive Manufacturing,15.0,30.0,16.0,137.0,0.0,40.0,60.0,0.0,2.0,7.0,No
ENGM002,2024/5,Advanced Communication Systems,15.0,15.0,42.0,108.0,0.0,30.0,70.0,,3.0,7.0,No
ENGM003,2024/5,Advanced Finite Element Analysis (FEA),15.0,,33.0,117.0,0.0,100.0,0.0,0.0,2.0,7.0,No
ENGM005,2024/5,Business Start-up Project,90.0,,,900.0,,100.0,0.0,0.0,1.0,7.0,No
ENGM006,2024/5,Civil Engineering Materials,15.0,30.0,44.0,106.0,,30.0,70.0,,2.0,7.0,No
ENGM008,2024/5,Design of Reinforced Concrete and Steel Structures,15.0,25.0,44.0,106.0,,30.0,70.0,,3.0,7.0,No
ENGM009,2024/5,Electric Machines and Power Electronics,15.0,20.0,43.0,107.0,0.0,30.0,70.0,0.0,4.0,7.0,No
ENGM010,2024/5,Data-Centric Engineering,15.0,,33.0,117.0,,30.0,70.0,0.0,3.0,7.0,No
ENGM011,2024/5,Entrepreneurship 3,30.0,50.0,20.0,280.0,,100.0,0.0,0.0,2.0,7.0,No
ENGM012,2024/5,Performance Based Design Under Dynamic Loading,15.0,30.0,35.0,115.0,,20.0,80.0,,2.0,7.0,No
ENGM015,2024/5,MEng Individual Investigative Project,45.0,80.0,26.0,428.0,,80.0,0.0,20.0,3.0,7.0,No
ENGM016,2024/5,Metamaterials,15.0,15.0,33.0,117.0,,100.0,0.0,0.0,2.0,7.0,No
ENGM017,2024/5,Composite Materials,15.0,20.0,33.0,117.0,,40.0,60.0,,2.0,7.0,No
ENGM018,2024/5,Nonlinear Control,15.0,20.0,35.0,115.0,,20.0,80.0,,2.0,7.0,No
ENGM020,2024/5,Robotics and Automation,15.0,,41.0,109.0,,40.0,60.0,,3.0,7.0,No
ENGM021,2024/5,Smart Production Systems,15.0,150.0,33.0,117.0,0.0,0.0,100.0,,1.0,7.0,No
ENGM023,2024/5,Sustainable Manufacturing,15.0,250.0,22.0,128.0,,80.0,0.0,20.0,2.0,7.0,No
ENGM025,2024/5,Smart Civil Structures,15.0,,44.0,106.0,0.0,100.0,0.0,0.0,3.0,7.0,No
ENGM026,2024/5,"Design, Innovation & Entrepreneurship",15.0,15.0,27.0,123.0,,100.0,0.0,0.0,2.0,7.0,No
ENGM028,2024/5,MSc Industrial Placement,60.0,20.0,20.0,80.0,500.0,80.0,0.0,20.0,,7.0,No
ENGM029,2024/5,Power Systems Analysis,15.0,25.0,42.0,108.0,0.0,30.0,70.0,0.0,3.0,7.0,No
ENGM030,2024/5,Digital Twinning for Power System Plant,15.0,10.0,43.0,107.0,0.0,30.0,70.0,0.0,7.0,7.0,No
ENGM031,2024/5,Smart Grids and Sustainable Energy Systems,15.0,25.0,42.0,108.0,0.0,100.0,0.0,0.0,3.0,7.0,No
ENGM032,2024/5,Resilience of Electrical Energy Systems,15.0,25.0,42.0,108.0,0.0,30.0,70.0,0.0,3.0,7.0,No
ENGM033,2024/5,Supply Chain Quality Management,15.0,100.0,20.0,130.0,0.0,25.0,75.0,0.0,2.0,7.0,No
ENGM035,2024/5,Finance for Engineers,15.0,20.0,44.0,106.0,0.0,100.0,0.0,0.0,2.0,7.0,No
ENGM036,2024/5,Digital Mapping and Survey,15.0,20.0,44.0,106.0,0.0,100.0,0.0,0.0,2.0,7.0,No
ENGM038,2024/5,Digital Analysis,30.0,20.0,88.0,212.0,0.0,100.0,0.0,0.0,3.0,7.0,No
ENGM039,2024/5,"Modelling, Simulation and Machine Learning for Operations Management",15.0,300.0,41.0,109.0,0.0,80.0,0.0,20.0,3.0,7.0,No
ENGM040,2024/5,Research Ethics and Methodology,15.0,300.0,17.0,133.0,0.0,50.0,0.0,50.0,3.0,7.0,No
ENGM043,2024/5,Energy Efficient Electronic Circuits,15.0,,,,,,,,,,No
ECMM103,2024/5,Computer Aided Engineering Design,15.0,37.0,28.0,122.0,0.0,100.0,0.0,,4.0,7.0,No
ECMM109,2024/5,Advanced Geotechnical Engineering,15.0,0.0,41.0,109.0,0.0,100.0,0.0,0.0,3.0,7.0,No
ECMM110,2024/5,Water and Environmental Systems,15.0,20.0,33.0,117.0,0.0,100.0,0.0,0.0,3.0,7.0,No
ECMM112,2024/5,Manufacturing Supply Chain Management,15.0,30.0,22.0,128.0,0.0,100.0,0.0,0.0,2.0,7.0,No
ECMM113,2024/5,"Agile, Lean and Competitive Enterprise",15.0,60.0,44.0,106.0,,100.0,0.0,0.0,2.0,7.0,No
ECMM124,2024/5,Hydroinformatics Tools,15.0,30.0,48.0,102.0,,30.0,70.0,,2.0,7.0,No
ECMM132,2024/5,Urban Drainage and Waste Water Management,15.0,20.0,44.0,106.0,0.0,30.0,70.0,0.0,2.0,7.0,No
ECMM133,2024/5,Water Supply and Distribution Management,15.0,20.0,44.0,106.0,0.0,30.0,70.0,0.0,2.0,7.0,No
ECMM134,2024/5,Environmental Processes,15.0,20.0,46.0,104.0,0.0,30.0,70.0,0.0,3.0,7.0,No
ECMM141,2024/5,Multivariable State-Space Control,15.0,15.0,22.0,118.0,0.0,20.0,80.0,0.0,2.0,7.0,No
ECMM148,2024/5,Advanced CFD,15.0,30.0,26.0,124.0,0.0,100.0,0.0,0.0,4.0,7.0,No
ECMM149,2024/5,Linear Systems and Structural Analysis,15.0,0.0,33.0,117.0,0.0,30.0,70.0,0.0,3.0,7.0,No
ECMM150,2024/5,Structural Design,15.0,0.0,37.0,113.0,0.0,30.0,70.0,0.0,3.0,7.0,No
ECMM153,2024/5,Conceptual Design of Buildings,15.0,30.0,40.0,110.0,0.0,30.0,70.0,0.0,2.0,7.0,No
ECMM162,2024/5,Water Management in Developing Countries,15.0,20.0,30.0,120.0,0.0,100.0,0.0,0.0,3.0,7.0,No
ECMM163,2024/5,Sustainable Engineering,15.0,0.0,40.0,110.0,0.0,100.0,0.0,0.0,2.0,7.0,No
ECMM164,2024/5,MSc Dissertation,60.0,200.0,22.0,578.0,0.0,90.0,0.0,10.0,3.0,7.0,No
EMP3001,2024/5,Commercial and Industrial Experience,15.0,31.0,9.0,61.0,80.0,100.0,0.0,0.0,2.0,6.0,No
EDUM073,2024/5,,,,,,,,,,,,
EDUM074,2024/5,,,,,,,,,,,,
EDUM075,2024/5,,,,,,,,,,,,
EDUM076,2024/5,,,,,,,,,,,,
EDUM077,2024/5,,,,,,,,,,,,
EDUM078,2024/5,,,,,,,,,,,,
EDUM079,2024/5,,,,,,,,,,,,
EDUM080,2024/5,,,,,,,,,,,,
EDUM081,2024/5,,,,,,,,,,,,
EDUM095,2024/5,,,,,,,,,,,,
EFPM901DA,2024/5,,,,,,,,,,,,
CMM2010,2024/5,,,,,,,,,,,,
DRAM165,2024/5,,,,,,,,,,,,
PSYM248,2024/5,,,,,,,,,,,,
PSYM249,2024/5,,,,,,,,,,,,
PSYM250,2024/5,,,,,,,,,,,,
PSYM251,2024/5,,,,,,,,,,,,
PSYM252,2024/5,,,,,,,,,,,,
CLA3263,2024/5,,,,,,,,,,,,
MTH0001,2024/5,Principles of Pure Mathematics,30.0,30.0,88.0,212.0,0.0,20.0,80.0,0.0,6.0,,No
MTH0003,2024/5,Exploring Mathematics,15.0,30.0,44.0,106.0,0.0,50.0,50.0,0.0,4.0,,No
MTH0004,2024/5,Foundation Statistics,15.0,30.0,44.0,106.0,0.0,50.0,50.0,0.0,4.0,,No
MTH0005,2024/5,Science: Skills and Culture,30.0,30.0,44.0,256.0,0.0,70.0,0.0,30.0,4.0,,No
MTH0006,2024/5,Applied Mathematics,15.0,30.0,44.0,106.0,0.0,30.0,70.0,0.0,3.0,3.0,No
MTH0007,2024/5,Programming Skills,15.0,30.0,44.0,106.0,0.0,0.0,100.0,0.0,2.0,3.0,No
MTH1000,2024/5,Foundations,0.0,300.0,84.0,36.0,,0.0,0.0,0.0,,4.0,No
MTH1001,2024/5,Mathematical Structures,30.0,270.0,76.0,224.0,,20.0,80.0,0.0,4.0,4.0,No
MTH1002,2024/5,Mathematical Methods,30.0,200.0,76.0,224.0,,0.0,100.0,0.0,4.0,4.0,No
MTH1003,2024/5,Mathematical Modelling,30.0,200.0,88.0,212.0,0.0,40.0,60.0,0.0,4.0,4.0,No
MTH1004,2024/5,"Probability, Statistics and Data",30.0,275.0,88.0,212.0,,30.0,70.0,,4.0,4.0,No
MTH1100,2024/5,Employability and Preparation for Placement or Internship,0.0,30.0,15.0,30.0,0.0,0.0,0.0,,,5.0,No
MTH2003,2024/5,Differential Equations,15.0,300.0,38.0,112.0,,10.0,90.0,0.0,3.0,5.0,No
MTH2004,2024/5,Vector Calculus and Applications,15.0,250.0,33.0,118.0,,20.0,80.0,,3.0,5.0,No
MTH2005,2024/5,Modelling: Theory and Practice,30.0,128.0,64.0,236.0,,70.0,30.0,,4.0,5.0,No
MTH2006,2024/5,Statistical Modelling and Inference,30.0,128.0,70.0,230.0,0.0,30.0,70.0,0.0,3.0,5.0,No
MTH2008,2024/5,Real Analysis,15.0,260.0,38.0,112.0,0.0,20.0,80.0,0.0,2.0,5.0,No
MTH2009,2024/5,Complex Analysis,15.0,200.0,38.0,112.0,0.0,20.0,80.0,0.0,2.0,5.0,No
MTH2010,2024/5,"Groups, Rings and Fields",15.0,120.0,38.0,112.0,0.0,20.0,80.0,0.0,5.0,5.0,No
MTH2011,2024/5,Linear Algebra,15.0,230.0,38.0,112.0,0.0,20.0,80.0,0.0,6.0,5.0,No
MTH2100,2024/5,Employability and Career Resources,0.0,240.0,15.0,30.0,0.0,0.0,0.0,,,5.0,No
MTH3001,2024/5,Theory of Weather and Climate,15.0,61.0,33.0,117.0,0.0,20.0,80.0,0.0,3.0,6.0,No
MTH3004,2024/5,Number Theory,15.0,100.0,33.0,117.0,0.0,20.0,80.0,0.0,3.0,6.0,No
MTH3006,2024/5,Mathematical Biology and Ecology,15.0,90.0,33.0,117.0,0.0,20.0,80.0,0.0,3.0,6.0,No
MTH3007,2024/5,Fluid Dynamics,15.0,152.0,33.0,117.0,0.0,20.0,80.0,0.0,3.0,6.0,No
MTH3008,2024/5,Partial Differential Equations,15.0,88.0,33.0,117.0,0.0,20.0,80.0,0.0,3.0,6.0,No
MTH3011,2024/5,Nonlinear Systems and Control,15.0,11.0,33.0,117.0,0.0,20.0,80.0,0.0,2.0,6.0,No
MTH3013,2024/5,Applied Differential Geometry,15.0,25.0,33.0,117.0,0.0,20.0,80.0,0.0,3.0,6.0,No
MTH3019,2024/5,Mathematics: History and Culture,15.0,67.0,20.0,130.0,0.0,40.0,50.0,10.0,4.0,6.0,No
MTH3022,2024/5,"Graphs, Networks and Algorithms",15.0,76.0,33.0,117.0,0.0,0.0,60.0,40.0,3.0,6.0,No
MTH3024,2024/5,Stochastic Processes,15.0,100.0,33.0,117.0,,20.0,80.0,,2.0,6.0,No
MTH3026,2024/5,Cryptography,15.0,116.0,33.0,117.0,0.0,20.0,80.0,0.0,3.0,6.0,No
MTH3028,2024/5,Statistical Inference: Theory and Practice,15.0,80.0,33.0,117.0,,20.0,80.0,,2.0,6.0,No
MTH3030,2024/5,Mathematics of Climate Change,15.0,170.0,33.0,117.0,,20.0,80.0,,3.0,6.0,No
MTH3035,2024/5,Mathematics Group Project,15.0,138.0,22.0,128.0,0.0,75.0,0.0,25.0,6.0,6.0,No
MTH3038,2024/5,Galois Theory,15.0,30.0,33.0,117.0,0.0,20.0,80.0,0.0,3.0,6.0,No
MTH3039,2024/5,Computational Nonlinear Dynamics,15.0,19.0,33.0,117.0,0.0,100.0,0.0,0.0,2.0,6.0,No
MTH3040,2024/5,Topology and Metric Spaces,15.0,24.0,33.0,127.0,0.0,20.0,80.0,0.0,3.0,6.0,No
MTH3041,2024/5,"Bayesian statistics, Philosophy and Practice",15.0,25.0,33.0,117.0,0.0,20.0,80.0,,2.0,6.0,No
MTH3042,2024/5,Integral Equations,15.0,150.0,33.0,117.0,0.0,20.0,80.0,0.0,3.0,6.0,No
MTH3045,2024/5,Statistical Computing,15.0,45.0,31.0,119.0,,0.0,50.0,50.0,2.0,6.0,No
MTH3050,2024/5,Functional Analysis,15.0,,33.0,117.0,0.0,20.0,80.0,0.0,3.0,6.0,No
MTH3100,2024/5,Industrial Placement,120.0,6.0,6.0,314.0,880.0,85.0,0.0,15.0,3.0,6.0,No
MTHM002,2024/5,Methods for Stochastics and Finance,15.0,58.0,33.0,117.0,0.0,0.0,100.0,0.0,2.0,7.0,No
MTHM003,2024/5,Analysis and Computation for Finance,15.0,49.0,39.0,114.0,0.0,40.0,60.0,0.0,3.0,7.0,No
MTHM004,2024/5,Fractal Geometry,15.0,20.0,33.0,127.0,0.0,0.0,100.0,0.0,1.0,7.0,No
MTHM005,2024/5,Mathematical Sciences Project,30.0,34.0,22.0,278.0,,90.0,0.0,10.0,2.0,7.0,No
MTHM006,2024/5,Mathematical Theory of Option Pricing,15.0,48.0,33.0,117.0,0.0,20.0,80.0,0.0,3.0,7.0,No
MTHM007,2024/5,Engaging with Research,15.0,20.0,44.0,106.0,0.0,80.0,0.0,20.0,6.0,7.0,No
MTHM008,2024/5,Computational Modelling,15.0,20.0,33.0,117.0,0.0,100.0,0.0,0.0,3.0,7.0,No
MTHM009,2024/5,Advanced Topics in Mathematical & Computational Biology,15.0,10.0,33.0,117.0,0.0,100.0,0.0,0.0,1.0,7.0,No
MTHM010,2024/5,Representation Theory of Finite Groups,15.0,,33.0,117.0,0.0,20.0,80.0,0.0,3.0,7.0,No
MTHM015,2024/5,AI and Data Science Methods for Life and Health Sciences,15.0,20.0,33.0,117.0,0.0,100.0,0.0,0.0,2.0,7.0,No
MTHM017,2024/5,Advanced Topics in Statistics,15.0,100.0,30.0,120.0,0.0,100.0,0.0,0.0,1.0,7.0,No
MTHM018,2024/5,Dynamical Systems and Chaos,15.0,33.0,33.0,117.0,0.0,20.0,80.0,0.0,3.0,7.0,No
MTHM019,2024/5,Fluid Dynamics of Atmospheres and Oceans,15.0,23.0,33.0,117.0,0.0,20.0,80.0,0.0,3.0,7.0,No
MTHM021,2024/5,Advanced Mathematics Project,60.0,25.0,22.0,578.0,0.0,100.0,0.0,0.0,2.0,7.0,No
MTHM023,2024/5,Modelling the Weather and Climate,15.0,5.0,33.0,117.0,0.0,35.0,65.0,0.0,3.0,7.0,No
MTHM029,2024/5,Algebraic Curves,15.0,11.0,50.0,100.0,0.0,20.0,80.0,0.0,3.0,7.0,No
MTHM030,2024/5,"Waves, Instabilities and Turbulence",15.0,13.0,33.0,117.0,0.0,30.0,70.0,0.0,3.0,7.0,No
MTHM031,2024/5,Magnetic Fields and Fluid Flows,15.0,21.0,33.0,117.0,0.0,20.0,80.0,0.0,2.0,7.0,No
MTHM032,2024/5,"Mathematics, Business and Finance Project",30.0,4.0,22.0,278.0,,100.0,0.0,0.0,2.0,7.0,No
MTHM033,2024/5,Statistical Modelling in Space and Time,15.0,20.0,33.0,115.0,0.0,20.0,80.0,0.0,2.0,7.0,No
MTHM036,2024/5,Research in Mathematical Sciences,15.0,42.0,19.0,131.0,0.0,85.0,0.0,15.0,3.0,7.0,No
MTHM040,2024/5,MSci Project,45.0,3.0,25.0,425.0,0.0,80.0,0.0,20.0,4.0,7.0,No
MTHM044,2024/5,MMATH Project in Statistics,45.0,20.0,25.0,425.0,0.0,90.0,0.0,10.0,3.0,7.0,No
MTHM045,2024/5,Space Weather and Plasmas,15.0,10.0,33.0,117.0,0.0,20.0,80.0,0.0,2.0,7.0,No
MTHM047,2024/5,"Bayesian Statistics, Philosophy and Practice",15.0,28.0,33.0,117.0,0.0,20.0,80.0,0.0,2.0,7.0,No
MTHM048,2024/5,Ergodic Theory,15.0,20.0,33.0,117.0,0.0,20.0,80.0,,3.0,7.0,No
MTHM050,2024/5,Research Project in Statistics,60.0,,20.0,580.0,0.0,85.0,0.0,15.0,3.0,7.0,No
MTHM051,2024/5,Fundamentals of Weather and Climate Science,15.0,,33.0,117.0,0.0,20.0,80.0,0.0,2.0,7.0,No
MTHM052,2024/5,Mid-Latitude Weather Systems,15.0,20.0,33.0,117.0,0.0,20.0,80.0,0.0,3.0,7.0,No
MTHM053,2024/5,MSc Professional Placement,60.0,20.0,20.0,80.0,500.0,80.0,0.0,20.0,3.0,7.0,No
MTHM054,2024/5,Climate Change Science and Solutions,15.0,60.0,20.0,130.0,0.0,100.0,0.0,0.0,3.0,7.0,No
MTHM059,2024/5,Case Studies in Mathematical Finance,30.0,,66.0,234.0,0.0,100.0,0.0,0.0,3.0,7.0,No
MTHM060,2024/5,Actuarial and Mathematical Finance Project,60.0,25.0,22.0,578.0,0.0,100.0,0.0,0.0,2.0,7.0,No
MTHM061,2024/5,Topics in Analytic Number Theory,15.0,22.0,48.0,102.0,0.0,40.0,40.0,20.0,6.0,7.0,No
MTHM062,2024/5,Data-driven Analysis and Modelling of Dynamical Systems,15.0,50.0,33.0,117.0,0.0,40.0,60.0,0.0,3.0,7.0,No
MTHM063,2024/5,Uncertainty Quantification,15.0,30.0,33.0,117.0,0.0,60.0,40.0,0.0,3.0,,No
MTHM064,2024/5,Dissertation Project,60.0,40.0,20.0,580.0,0.0,100.0,0.0,0.0,3.0,7.0,No
MTHM501,2024/5,Working with Data,15.0,50.0,30.0,120.0,0.0,100.0,0.0,0.0,1.0,7.0,No
MTHM502,2024/5,Introduction to Data Science and Statistical Modelling,15.0,150.0,30.0,120.0,0.0,100.0,0.0,0.0,1.0,7.0,No
MTHM503,2024/5,Applications of Data Science and Statistics,15.0,15.0,36.0,114.0,0.0,80.0,20.0,0.0,2.0,7.0,No
MTHM504,2024/5,Applied Data Science and Statistics Project,60.0,50.0,20.0,580.0,0.0,100.0,0.0,0.0,3.0,7.0,No
MTHM505,2024/5,Data Science and Statistical Modelling in Space and Time,15.0,50.0,30.0,118.0,,100.0,0.0,,2.0,,No
MTHM506,2024/5,Statistical Data Modelling,15.0,50.0,30.0,120.0,,100.0,0.0,,2.0,7.0,No
MTHM507,2024/5,Communicating Data Science,15.0,60.0,40.0,110.0,0.0,100.0,0.0,0.0,2.0,7.0,No
MTHM508,2024/5,Bayesian Philosophy and Methods in Data Science,15.0,28.0,33.0,117.0,,50.0,50.0,,3.0,,No
MTHM611,2024/5,Topics in Environmental Intelligence,15.0,30.0,30.0,120.0,0.0,80.0,0.0,20.0,2.0,7.0,No
MTHM612,2024/5,Environmental Intelligence Research Project,60.0,30.0,20.0,580.0,0.0,70.0,0.0,30.0,3.0,7.0,No
LAW1004,2024/5,,,,,,,,,,,,
BEE3045,2024/5,,,,,,,,,,,,
GEO1211,2024/5,,,,,,,,,,,,
GEO2319,2024/5,,,,,,,,,,,,
GEO3223,2024/5,,,,,,,,,,,,
GEO3603,2024/5,,,,,,,,,,,,
PHY1021,2024/5,Vector Mechanics,15.0,149.0,34.0,116.0,0.0,10.0,90.0,,4.0,4.0,No
PHY1022,2024/5,Introduction to Astrophysics,15.0,150.0,34.0,116.0,0.0,10.0,90.0,,4.0,4.0,No
PHY1023,2024/5,Waves and Optics,15.0,150.0,34.0,116.0,,10.0,90.0,,4.0,4.0,No
PHY1024,2024/5,Properties of Matter,15,,34.0,116.0,,10,90,,4.0,4,No
PHY1025,2024/5,Mathematics Skills,15,149.0,36.0,114.0,0.0,10,90,0.0,3.0,4,No
PHY1026,2024/5,Mathematics for Physicists,15,,36.0,114.0,,10,90,,4.0,4,No
