module_code,module_title,credits_raw,term_raw,stage,dept_slug,academic_year,dept_name,dept_code
EDUM094,"Secondary Chemistry Subject Knowledge, Pedagogy, Research and Practice",30,"1, 2 and 3",Masters Modules,education,2024/5,Education,EDU
EDUM095,"Secondary English Subject Knowledge, Pedagogy, Research and Practice",30,,Masters Modules,education,2024/5,Education,EDU
EDUM096,"Secondary Geography Subject Knowledge, Pedagogy, Research and Practice",30,"1, 2 and 3",Masters Modules,education,2024/5,Education,EDU
EDUM097,"Secondary History Subject Knowledge, Pedagogy, Research and Practice",30,"1, 2 and 3",Masters Modules,education,2024/5,Education,EDU
EDUM098,"Secondary Mathematics Subject Knowledge, Pedagogy, Research and Practice",30,"1, 2 and 3",Masters Modules,education,2024/5,Education,EDU
EDUM099,"Secondary French Subject Knowledge, Pedagogy, Research and Practice",30,"1, 2 and 3",Masters Modules,education,2024/5,Education,EDU
EDUM101,"Secondary Spanish Subject Knowledge, Pedagogy, Research and Practice",30,"1, 2 and 3",Masters Modules,education,2024/5,Education,EDU
EDUM102,"Secondary Physical Education Subject Knowledge, Pedagogy, Research and Practice",30,"1, 2 and 3",Masters Modules,education,2024/5,Education,EDU
EDUM103,"Secondary Physics Subject Knowledge, Pedagogy and Practice",30,"1, 2 and 3",Masters Modules,education,2024/5,Education,EDU
EDUM105,Secondary Professional Studies in Education (SWTT),30,"1, 2 and 3",Masters Modules,education,2024/5,Education,EDU
EDUM106,Secondary Subject and Curriculum Studies (SWTT),30,"1, 2 and 3",Masters Modules,education,2024/5,Education,EDU
EDUM107,Primary Professional Studies in Education (SWTT),30,"1, 2 and 3",Masters Modules,education,2024/5,Education,EDU
EDUM108,Primary Subject and Curriculum Studies (SWTT),30,"1, 2 and 3",Masters Modules,education,2024/5,Education,EDU
EFPM003Z,Understanding Education: Global Perspectives,30,1,Masters Modules,education,2024/5,Education,EFP
EFPM004Z,Understanding Learning: Global Perspectives,30,1,Masters Modules,education,2024/5,Education,EFP
EFPM007Z,Education Leadership,30,1,Masters Modules,education,2024/5,Education,EFP
EFPM008Z,Leading and Managing Education Change,30,3,Masters Modules,education,2024/5,Education,EFP
EFPM010Z,Critical International Perspectives on Special and Inclusive Education,30,1,Masters Modules,education,2024/5,Education,EFP
EFPM011Z,"Special Educational Needs: Learning, Teaching and Assessment",30,1,Masters Modules,education,2024/5,Education,EFP
EFPM013Z,Introduction to Educational Enquiry,60,1,Masters Modules,education,2024/5,Education,EFP
EFPM200,SoE Success for All,,"1, 2 and 3",Masters Modules,education,2024/5,Education,EFP
EFPM266,Principles of Language Learning for TESOL,30,1,Masters Modules,education,2024/5,Education,EFP
EFPM268,Developing an Appropriate Language Teaching Methodology,15,1,Masters Modules,education,2024/5,Education,EFP
EFPM269,Developing Language Teachers,15,2,Masters Modules,education,2024/5,Education,EFP
EFPM270,SEN: Teaching and Learning,30,1,Masters Modules,education,2024/5,Education,EFP
EFPM280,Developing Practical Knowledge for TESOL Teaching,30,1,Masters Modules,education,2024/5,Education,EFP
EFPM288,Learning and Teaching in Higher Education,30,1 and 2,Masters Modules,education,2024/5,Education,EFP
EFPM292,Bilingual and Multilingual Perspectives on Language Learning and Teaching,15,2,Masters Modules,education,2024/5,Education,EFP
EFPM308,Preparing for Educational Research and Dissertation,60,"1, 2 and 3",Masters Modules,education,2024/5,Education,EFP
EFPM311,Principles and Practices of Curriculum Development and Syllabus Design,15,2,Masters Modules,education,2024/5,Education,EFP
EFPM313,Issues in English Language Teaching,15,2,Masters Modules,education,2024/5,Education,EFP
EFPM329,Preparing for TESOL Inquiry and Dissertation,60,"1, 2 and 3",Masters Modules,education,2024/5,Education,EFP
EFPM330,"Technology, Learning and Pedagogy",15,2,Masters Modules,education,2024/5,Education,EFP
EFPM331,Preparing for Educational Inquiry Portfolio,60,"1, 2 and 3",Masters Modules,education,2024/5,Education,EFP
EFPM332,"Technology, Learning and Pedagogy",30,2,Masters Modules,education,2024/5,Education,EFP
EFPM333,Analysing and Teaching Language Systems and Skills,30,1,Masters Modules,education,2024/5,Education,EFP
EFPM334,Learner Centred Education,15,2,Masters Modules,education,2024/5,Education,EFP
EFPM335,Teaching and learning vocabulary,15,2,Masters Modules,education,2024/5,Education,EFP
EFPM375,Education for diversity,30,2,Masters Modules,education,2024/5,Education,EFP
EFPM787,Teaching English to Young Learners,15,2,Masters Modules,education,2024/5,Education,EFP
EFPM835,Foreign Language Testing and Assessment,15,2,Masters Modules,education,2024/5,Education,EFP
EFPM837,Teaching and Researching English for Academic Purposes,15,2,Masters Modules,education,2024/5,Education,EFP
EFPM838,Transdisciplinary Collaborations for Creative Futures,15,2,Masters Modules,education,2024/5,Education,EFP
EFPM839,Transdisciplinary Collaborations for Creative Futures,30,2,Masters Modules,education,2024/5,Education,EFP
EFPM900,The Contemporary Academic in Context,30,1 and 2,Masters Modules,education,2024/5,Education,EFP
EFPM900DA,The Contemporary Academic in Context,30,1 and 2,Masters Modules,education,2024/5,Education,EFP
EFPM901DA,The Contemporary Academic in Context,15,,Masters Modules,education,2024/5,Education,EFP
EFPM902,Creating Effective Learning in Higher Education,30,"1, 2 and 3",Masters Modules,education,2024/5,Education,EFP
EFPM902DA,Creating Effective Learning in Higher Education,30,"1, 2 and 3",Masters Modules,education,2024/5,Education,EFP
EFPM906,"Arts Education Theory, Practice and Potential",30,1,Masters Modules,education,2024/5,Education,EFP
EFPM907,"Creativity in Education: Valuing, Facilitating and Assessing It",30,2,Masters Modules,education,2024/5,Education,EFP
EFPM910,Education Policy,30,2,Masters Modules,education,2024/5,Education,EFP
EFPM911,Educational Leadership and Management,30,1,Masters Modules,education,2024/5,Education,EFP
EFPM912,Perspectives on International Education,30,1,Masters Modules,education,2024/5,Education,EFP
EFPM914,Education Studies,30,1,Masters Modules,education,2024/5,Education,EFP
EFPM917,APP End-Point Assessment,,"1, 2 and 3",Masters Modules,education,2024/5,Education,EFP
EFPM917DA,APP End-Point Assessment,,"1, 2 and 3",Masters Modules,education,2024/5,Education,EFP
EFPM919,Critical Perspectives on Inclusive Education,30,2,Masters Modules,education,2024/5,Education,EFP
EFPM920,Digital Education Futures,30,1,Masters Modules,education,2024/5,Education,EFP
ERPM000,The Nature of Educational Enquiry,30,1,Masters Modules,education,2024/5,Education,ERP
ERPM004,Dissertation,60,"1, 2 and 3",Masters Modules,education,2024/5,Education,ERP
ERPM005,Designing and Communicating Research,30,1,Masters Modules,education,2024/5,Education,ERP
ERPM006,Cognitive and Developmental Psychology,15,1,Masters Modules,education,2024/5,Education,ERP
ERPM006Z,Cognitive and Developmental Psychology,15,1,Masters Modules,education,2024/5,Education,ERP
ERPM007,Personality and Individual Differences,15,2,Masters Modules,education,2024/5,Education,ERP
ERPM007Z,Personality and Individual Differences,15,1,Masters Modules,education,2024/5,Education,ERP
ERPM008,Children and Young People's Mental Health,15,2,Masters Modules,education,2024/5,Education,ERP
ERPM008Z,Children and Young People's Mental Health,15,1,Masters Modules,education,2024/5,Education,ERP
ERPM010,Educational Psychology,15,2,Masters Modules,education,2024/5,Education,ERP
ERPM010Z,Educational Psychology,15,1 and 3,Masters Modules,education,2024/5,Education,ERP
CMM1001,Perspectives on Communications,30,1,Stage One Modules,communications,2024/5,Communications,CMM
CMM1002,Communications Challenges,30,2,Stage One Modules,communications,2024/5,Communications,CMM
DRA1015,Theatre Histories,30,1,Stage One Modules,communications,2024/5,Communications,DRA
DRA1016,Performance Analysis,30,2,Stage One Modules,communications,2024/5,Communications,DRA
DRA1017,Staging the Text,30,2,Stage One Modules,communications,2024/5,Communications,DRA
DRA1018,The Creative Actor,30,1,Stage One Modules,communications,2024/5,Communications,DRA
EAF1501,Major Debates in Film Theory,30,2,Stage One Modules,communications,2024/5,Communications,EAF
EAF1504,Introduction to Film History,30,1,Stage One Modules,communications,2024/5,Communications,EAF
EAF1506,Interrogating Screens,30,1,Stage One Modules,communications,2024/5,Communications,EAF
EAF1507,The Contemporary Film and Television Industries,30,2,Stage One Modules,communications,2024/5,Communications,EAF
CMM2002,Communications in the Workplace,30,1,Stage Two Modules,communications,2024/5,Communications,CMM
CMM2008,Communications Research Methods,30,2,Stage Two Modules,communications,2024/5,Communications,CMM
CMM2010,Professional Writing,30,1,Stage Two Modules,communications,2024/5,Communications,CMM
CMM2011,History of Communications,30,1,Stage Two Modules,communications,2024/5,Communications,CMM
CMM2012,Communications and the Climate Crisis,30,2,Stage Two Modules,communications,2024/5,Communications,CMM
CMM2013,Introduction to Games Studies,30,2,Stage Two Modules,communications,2024/5,Communications,CMM
DRA2044,Acting Shakespeare,30,1,Stage Two Modules,communications,2024/5,Communications,DRA
DRA2045,Theatre and Health,30,1,Stage Two Modules,communications,2024/5,Communications,DRA
DRA2047,Interpretive Acting,30,2,Stage Two Modules,communications,2024/5,Communications,DRA
DRA2061B,Digital Theatrecrafts,30,1,Stage Two Modules,communications,2024/5,Communications,DRA
DRA2072,Culture in / as Performance,30,2,Stage Two Modules,communications,2024/5,Communications,DRA
DRA2076,Playwriting,30,1,Stage Two Modules,communications,2024/5,Communications,DRA
DRA2083,Intermedial Performance Practice,30,1,Stage Two Modules,communications,2024/5,Communications,DRA
DRA2087,Activism and Performance,30,1,Stage Two Modules,communications,2024/5,Communications,DRA
DRA2096,Voices Across Stage and Screen,30,1,Stage Two Modules,communications,2024/5,Communications,DRA
DRA2105,Eco-Theatre: Outdoor and Immersive Performance,30,1,Stage Two Modules,communications,2024/5,Communications,DRA
DRA2108,Introduction to Creative Producing: Making Change and Shifting Cultures,30,2,Stage Two Modules,communications,2024/5,Communications,DRA
DRA2109,Ensemble Acting: Co-Creation,30,1,Stage Two Modules,communications,2024/5,Communications,DRA
DRA2110,Political Theatre: The 1980s,30,2,Stage Two Modules,communications,2024/5,Communications,DRA
DRA2111,Live Art and Spatial Practices,30,2,Stage Two Modules,communications,2024/5,Communications,DRA
EAF2500,"European Cinemas: Art, Industry, Entertainment",15,2,Stage Two Modules,communications,2024/5,Communications,EAF
EAF2502,Shots in the Dark,30,1,Stage Two Modules,communications,2024/5,Communications,EAF
EAF2510,"Adaptation: Text, Image, Culture",30,2,Stage Two Modules,communications,2024/5,Communications,EAF
EAF2511,"Television: Times, Trends and Technologies",30,2,Stage Two Modules,communications,2024/5,Communications,EAF
EAF2512,"European Cinemas: Art, Industry, Entertainment",30,2,Stage Two Modules,communications,2024/5,Communications,EAF
EAF2513,Filmmaking,30,1,Stage Two Modules,communications,2024/5,Communications,EAF
EAF2514,"Scrublands, Sanctuary, Screens: Co-creating Knowledges alongside Donkeys",30,2,Stage Two Modules,communications,2024/5,Communications,EAF
EAF2515,Contemporary Latin American Cinema,30,1,Stage Two Modules,communications,2024/5,Communications,EAF
CMM3002,Communications: Dissertation,30,2,Stage Three Modules,communications,2024/5,Communications,CMM
CMM3003,Communications: Practical Research Project,30,2,Stage Three Modules,communications,2024/5,Communications,CMM
CMM3004,Social Media and Society,30,1,Stage Three Modules,communications,2024/5,Communications,CMM
CMM3005,"Gender, Sexuality and Media",30,2,Stage Three Modules,communications,2024/5,Communications,CMM
CMM3006,Digital Inequalities,30,1,Stage Three Modules,communications,2024/5,Communications,CMM
DRA3011,Practice II: Technical Specialisation,30,1,Stage Three Modules,communications,2024/5,Communications,DRA
DRA3012,Theatre Practice I: Applied Drama,30,1,Stage Three Modules,communications,2024/5,Communications,DRA
DRA3050,Creative Industries Management,30,1,Stage Three Modules,communications,2024/5,Communications,DRA
DRA3061,Practical Essay,30,2 and 3,Stage Three Modules,communications,2024/5,Communications,DRA
DRA3088,Women and Theatre 1700-1928,30,1,Stage Three Modules,communications,2024/5,Communications,DRA
DRA3094,Theatre Dissertation,30,2,Stage Three Modules,communications,2024/5,Communications,DRA
DRA3095,Music Drama,30,1,Stage Three Modules,communications,2024/5,Communications,DRA
DRA3100,Physical Performance,30,1,Stage Three Modules,communications,2024/5,Communications,DRA
DRA3102,Audio Dramaturgy: Theatre of the Ear,30,1,Stage Three Modules,communications,2024/5,Communications,DRA
DRA3104,Approaches to Acting,30,1,Stage Three Modules,communications,2024/5,Communications,DRA
DRA3106,Acting for Screen,30,1,Stage Three Modules,communications,2024/5,Communications,DRA
DRA3107,Theatres Against Colonialism,30,1,Stage Three Modules,communications,2024/5,Communications,DRA
EAF3106,"Female Screens: Representation, Agency and Authorship",30,2,Stage Three Modules,communications,2024/5,Communications,EAF
EAF3501,American Independent Film,30,2,Stage Three Modules,communications,2024/5,Communications,EAF
EAF3513,British Screens,30,1,Stage Three Modules,communications,2024/5,Communications,EAF
EAF3514,Film Studies Dissertation,30,2,Stage Three Modules,communications,2024/5,Communications,EAF
EAF3515,Something to See: War and Visual Media,30,1,Stage Three Modules,communications,2024/5,Communications,EAF
EAF3516,Creative Film Dissertation,30,2,Stage Three Modules,communications,2024/5,Communications,EAF
EAF3519,Cinema in the Anthropocene,30,1,Stage Three Modules,communications,2024/5,Communications,EAF
EAF3521,Film Audiences,30,2,Stage Three Modules,communications,2024/5,Communications,EAF
CMMM001,Media and Communications: Theory and Concepts,30,1,Masters Modules,communications,2024/5,Communications,CMM
CMMM002,Social Media: Management and Strategy,30,1,Masters Modules,communications,2024/5,Communications,CMM
CMMM003,Gaming in Everyday Life: A Global Perspective,30,1,Masters Modules,communications,2024/5,Communications,CMM
CMMM005,Social Media and Migration,30,2,Masters Modules,communications,2024/5,Communications,CMM
CMMM006,Soft Power and International Communications,30,2,Masters Modules,communications,2024/5,Communications,CMM
CMMM010,Promotional Cultures in Consumer Society,30,2,Masters Modules,communications,2024/5,Communications,CMM
CMMM012,Selling the Self: Influencer Culture and Digital Capitalism,30,1,Masters Modules,communications,2024/5,Communications,CMM
DRAM103,Cultural Adaptation,30,1,Masters Modules,communications,2024/5,Communications,DRA
DRAM136,Contemporary Performance Practices,30,1,Masters Modules,communications,2024/5,Communications,DRA
DRAM141,Ideas Generation and the Creative Process,30,1,Masters Modules,communications,2024/5,Communications,DRA
DRAM142,Creative Management,30,2,Masters Modules,communications,2024/5,Communications,DRA
DRAM145,Dissertation (Written or Project),60,2 and 3,Masters Modules,communications,2024/5,Communications,DRA
DRAM149,Performance Practice Project,30,2,Masters Modules,communications,2024/5,Communications,DRA
DRAM150,Researching Theatre and Performance,30,1 and 2,Masters Modules,communications,2024/5,Communications,DRA
DRAM165,Written Dissertation,60,,Masters Modules,communications,2024/5,Communications,DRA
EAFM008,Global Girlhoods in Film and Television,30,2,Masters Modules,communications,2024/5,Communications,EAF
EAFM009,Transmedia Adaptations,30,1,Masters Modules,communications,2024/5,Communications,EAF
EAFM200,Distribution and Markets,30,1,Masters Modules,communications,2024/5,Communications,EAF
EAFM201,The Entertainment Value Chain,30,2,Masters Modules,communications,2024/5,Communications,EAF
EAFM202,Models of Innovation,30,2,Masters Modules,communications,2024/5,Communications,EAF
EAFM203,Dissertation,60,3,Masters Modules,communications,2024/5,Communications,EAF
EAFM204,Dissertation Project,60,3,Masters Modules,communications,2024/5,Communications,EAF
