module_code,academic_year,dept_slug,dept_name,stage,credits_raw,term_raw,module_title,credits,num_students_anticipated,scheduled_hours,independent_hours,placement_hours,coursework_pct,written_exam_pct,practical_exam_pct,n_summative_items,nqf_level,distance_learning,origin_date,last_revision_date,fetch_ok,dept_code,level_char,level,faculty,total_hours,contact_ratio,assessment_diversity,assess_was_renormalised
GEO1310,2020/1,geography,Geography,Stage One Modules,15.0,1,Geographies of Environment and Sustainability,15.0,250.0,22.0,128.0,0.0,50.0,50.0,0.0,2.0,4.0,No,01/03/2011,13/07/2020,True,GEO,1,UG Year 1,ESE,150.0,0.14666666666666667,2.0,False
GEO1311,2020/1,geography,Geography,Stage One Modules,15.0,1 and 2,Study Skills for Physical Geographers,15.0,80.0,21.0,129.0,0.0,80.0,0.0,20.0,4.0,4.0,No,01/09/2011,16/09/2019,True,GEO,1,UG Year 1,ESE,150.0,0.14,2.0,False
GEO1312,2020/1,geography,Geography,Stage One Modules,15.0,2,Fieldwork in Physical Geography,15.0,90.0,50.0,100.0,0.0,100.0,0.0,0.0,2.0,4.0,No,25/02/2019,03/12/2020,True,GEO,1,UG Year 1,ESE,150.0,0.3333333333333333,1.0,False
GEO1313,2020/1,geography,Geography,Stage One Modules,15.0,2,Learning through Place: Doing Human Geography,15.0,140.0,35.0,115.0,0.0,100.0,0.0,0.0,2.0,4.0,No,06/03/2019,02/12/2020,True,GEO,1,UG Year 1,ESE,150.0,0.23333333333333334,1.0,False
GEO1316,2020/1,geography,Geography,Stage One Modules,15.0,1,Concepts in Geography,15.0,270.0,22.0,128.0,0.0,100.0,0.0,0.0,2.0,4.0,Yes,01/05/2014,18/11/2020,True,GEO,1,UG Year 1,ESE,150.0,0.14666666666666667,1.0,False
GEO2120,2020/1,geography,Geography,Stage Two Modules,15.0,2,Political Geographies,15.0,80.0,23.0,127.0,0.0,100.0,0.0,0.0,2.0,5.0,No,01/02/2011,17/08/2020,True,GEO,2,UG Year 2,ESE,150.0,0.15333333333333332,1.0,False
GEO2131,2020/1,geography,Geography,Stage Two Modules,15.0,2,"Nature, Development and Justice",15.0,130.0,22.0,128.0,0.0,100.0,0.0,0.0,2.0,5.0,No,14/02/2014,09/08/2020,True,GEO,2,UG Year 2,ESE,150.0,0.14666666666666667,1.0,False
GEO2132,2020/1,geography,Geography,Stage Two Modules,15.0,2,Global Urban Futures,15.0,130.0,22.0,128.0,0.0,100.0,0.0,0.0,2.0,5.0,No,21/02/2017,09/08/2020,True,GEO,2,UG Year 2,ESE,150.0,0.14666666666666667,1.0,False
GEO2230,2020/1,geography,Geography,Stage Two Modules,15.0,2,Reconstructing Past Environments,15.0,50.0,28.0,122.0,0.0,100.0,0.0,0.0,2.0,5.0,No,01/03/2013,12/08/2020,True,GEO,2,UG Year 2,ESE,150.0,0.18666666666666668,1.0,False
GEO2232,2020/1,geography,Geography,Stage Two Modules,15.0,1 and 3,The Cryosphere,15.0,60.0,28.0,122.0,0.0,50.0,50.0,0.0,1.0,5.0,No,28/01/2019,12/08/2020,True,GEO,2,UG Year 2,ESE,150.0,0.18666666666666668,2.0,False
GEO2233,2020/1,geography,Geography,Stage Two Modules,15.0,1,Landscape Response to Environmental Change: from Source to Sink,15.0,40.0,37.0,113.0,0.0,100.0,0.0,0.0,3.0,5.0,No,30/12/2019,12/08/2020,True,GEO,2,UG Year 2,ESE,150.0,0.24666666666666667,1.0,False
GEO2311,2020/1,geography,Geography,Stage Two Modules,15.0,1,Ideas in Geography,15.0,150.0,21.0,129.0,0.0,100.0,0.0,0.0,1.0,5.0,No,14/02/2015,14/07/2020,True,GEO,2,UG Year 2,ESE,150.0,0.14,1.0,False
GEO2317,2020/1,geography,Geography,Stage Two Modules,15.0,1,Climate Change: Science and Society,15.0,90.0,24.0,128.0,0.0,100.0,0.0,0.0,1.0,5.0,No,01/06/2012,09/08/2020,True,GEO,2,UG Year 2,ESE,152.0,0.15789473684210525,1.0,False
GEO2321,2020/1,geography,Geography,Stage Two Modules,15.0,2,Introduction to Remote Sensing,15.0,65.0,40.0,110.0,0.0,100.0,0.0,0.0,1.0,5.0,Yes,06/03/2014,17/08/2020,True,GEO,2,UG Year 2,ESE,150.0,0.26666666666666666,1.0,False
GEO2322C,2020/1,geography,Geography,Stage Two Modules,15.0,2,"Nature, Environment and Sustainability Field Course",15.0,40.0,50.0,100.0,0.0,100.0,0.0,0.0,3.0,5.0,Yes,26/11/2020,01/12/2020,True,GEO,2,UG Year 2,ESE,150.0,0.3333333333333333,1.0,False
GEO2327,2020/1,geography,Geography,Stage Two Modules,15.0,1,Geographies of Justice: Research Methodologies in Action,15.0,150.0,30.0,120.0,0.0,100.0,0.0,0.0,2.0,5.0,No,07/09/2019,14/08/2020,True,GEO,2,UG Year 2,ESE,150.0,0.2,1.0,False
GEO2332,2020/1,geography,Geography,Stage Two Modules,15.0,1,Numerical Methods for Physical Geographers,15.0,85.0,28.0,122.0,0.0,100.0,0.0,0.0,3.0,5.0,No,18/02/2019,14/08/2020,True,GEO,2,UG Year 2,ESE,150.0,0.18666666666666668,1.0,False
GEO2333,2020/1,geography,Geography,Stage Two Modules,15.0,1,Applied GIS: Mapping with Technology,15.0,100.0,40.0,110.0,0.0,100.0,0.0,0.0,2.0,5.0,Yes,06/03/2014,17/08/2020,True,GEO,2,UG Year 2,ESE,150.0,0.26666666666666666,1.0,False
GEO3000,2020/1,geography,Geography,Stage Three Modules,120.0,"1, 2 and 3",European Year Abroad,120.0,4.0,0.0,0.0,1200.0,100.0,0.0,0.0,1.0,6.0,No,01/03/2012,01/03/2012,True,GEO,3,UG Year 3,ESE,1200.0,0.0,1.0,False
GEO3101,2020/1,geography,Geography,Stage Three Modules,15.0,2,Gender and Geography,15.0,65.0,30.0,120.0,0.0,100.0,0.0,0.0,2.0,6.0,No,01/02/2011,21/08/2020,True,GEO,3,UG Year 3,ESE,150.0,0.2,1.0,False
GEO3123,2020/1,geography,Geography,Stage Three Modules,15.0,1,Geographies of Material Culture,15.0,80.0,11.0,139.0,0.0,100.0,0.0,0.0,2.0,6.0,No,11/02/2011,07/10/2020,True,GEO,3,UG Year 3,ESE,150.0,0.07333333333333333,1.0,False
GEO3129,2020/1,geography,Geography,Stage Three Modules,15.0,1,Images of the Earth,15.0,55.0,27.0,123.0,0.0,100.0,0.0,0.0,2.0,6.0,No,01/08/2011,07/10/2020,True,GEO,3,UG Year 3,ESE,150.0,0.18,1.0,False
GEO3142,2020/1,geography,Geography,Stage Three Modules,15.0,2,Geographies of the Body,15.0,60.0,31.0,119.0,0.0,100.0,0.0,0.0,2.0,6.0,No,21/02/2017,14/08/2020,True,GEO,3,UG Year 3,ESE,150.0,0.20666666666666667,1.0,False
GEO3144,2020/1,geography,Geography,Stage Three Modules,15.0,1,Geopolitical Cultures,15.0,60.0,31.0,119.0,0.0,100.0,0.0,0.0,2.0,6.0,No,17/01/2018,01/08/2020,True,GEO,3,UG Year 3,ESE,150.0,0.20666666666666667,1.0,False
GEO3145,2020/1,geography,Geography,Stage Three Modules,15.0,2,Troubled Times and Lost Futures: Geographical Thought After Progress,15.0,30.0,28.0,122.0,0.0,0.0,100.0,0.0,2.0,6.0,No,07/02/2020,01/08/2020,True,GEO,3,UG Year 3,ESE,150.0,0.18666666666666668,1.0,False
GEO3146,2020/1,geography,Geography,Stage Three Modules,15.0,2,Digital Geographies,15.0,40.0,30.0,120.0,0.0,100.0,0.0,0.0,2.0,6.0,No,24/03/2015,13/08/2020,True,GEO,3,UG Year 3,ESE,150.0,0.2,1.0,False
GEO3223,2020/1,geography,Geography,Stage Three Modules,15.0,1,Landscape Systems Management,15.0,35.0,34.0,116.0,0.0,100.0,0.0,0.0,2.0,6.0,No,01/02/2011,17/08/2020,True,GEO,3,UG Year 3,ESE,150.0,0.22666666666666666,1.0,False
GEO3225,2020/1,geography,Geography,Stage Three Modules,15.0,2,Climate Change and its Impacts,15.0,58.0,30.0,120.0,0.0,30.0,70.0,0.0,2.0,6.0,No,01/08/2011,14/08/2020,True,GEO,3,UG Year 3,ESE,150.0,0.2,2.0,False
GEO3227,2020/1,geography,Geography,Stage Three Modules,15.0,1,Weather,15.0,50.0,30.0,120.0,0.0,0.0,100.0,0.0,2.0,6.0,No,01/07/2012,17/08/2020,True,GEO,3,UG Year 3,ESE,150.0,0.2,1.0,False
GEO3239,2020/1,geography,Geography,Stage Three Modules,15.0,2,GIS for Professionals,15.0,40.0,28.0,122.0,0.0,100.0,0.0,0.0,2.0,6.0,No,25/07/2017,14/08/2020,True,GEO,3,UG Year 3,ESE,150.0,0.18666666666666668,1.0,False
GEO3242,2020/1,geography,Geography,Stage Three Modules,15.0,1,"Historical, Functional and Conservation Biogeography of Plants",15.0,40.0,30.0,120.0,0.0,40.0,60.0,0.0,2.0,6.0,No,01/02/2018,12/08/2020,True,GEO,3,UG Year 3,ESE,150.0,0.2,2.0,False
GEO3311,2020/1,geography,Geography,Stage Three Modules,45.0,1 and 2,BA Dissertation,45.0,90.0,19.0,431.0,0.0,100.0,0.0,0.0,1.0,6.0,No,01/02/2011,18/08/2020,True,GEO,3,UG Year 3,ESE,450.0,0.042222222222222223,1.0,False
GEO3312,2020/1,geography,Geography,Stage Three Modules,30.0,1 and 2,BA Dissertation,30.0,10.0,19.0,281.0,0.0,100.0,0.0,0.0,1.0,6.0,No,01/02/2011,01/08/2020,True,GEO,3,UG Year 3,ESE,300.0,0.06333333333333334,1.0,False
GEO3321,2020/1,geography,Geography,Stage Three Modules,45.0,1 and 2,BSc Dissertation,45.0,50.0,14.0,436.0,0.0,100.0,0.0,0.0,1.0,6.0,No,01/02/2011,14/08/2020,True,GEO,3,UG Year 3,ESE,450.0,0.03111111111111111,1.0,False
GEO3322,2020/1,geography,Geography,Stage Three Modules,30.0,1 and 2,BSc Dissertation,30.0,25.0,14.0,286.0,0.0,100.0,0.0,0.0,1.0,6.0,No,01/02/2011,14/08/2020,True,GEO,3,UG Year 3,ESE,300.0,0.04666666666666667,1.0,False
GEO3601,2020/1,geography,Geography,Stage Three Modules,120.0,"1, 2 and 3",Study Abroad,120.0,4.0,0.0,0.0,1200.0,100.0,0.0,0.0,1.0,6.0,No,01/11/2010,15/12/2020,True,GEO,3,UG Year 3,ESE,1200.0,0.0,1.0,False
GEO3603,2020/1,geography,Geography,Stage Three Modules,120.0,1,Professional Placement for Geographers,120.0,5.0,0.0,80.0,1120.0,85.0,0.0,15.0,5.0,6.0,No,03/01/2019,03/01/2019,True,GEO,3,UG Year 3,ESE,1200.0,0.0,2.0,False
PHL1002A,2020/1,philosophy,Philosophy,Stage One Modules,15.0,1,Knowledge and Reality 1,15.0,100.0,27.0,123.0,,0.0,80.0,20.0,2.0,4.0,No,01/10/2005,27/02/2012,True,PHL,1,UG Year 1,HASS,150.0,0.18,2.0,False
PHL1002B,2020/1,philosophy,Philosophy,Stage One Modules,15.0,2,Knowledge and Reality 2,15.0,100.0,27.0,122.0,,50.0,50.0,0.0,2.0,4.0,No,01/10/2005,30/01/2017,True,PHL,1,UG Year 1,HASS,149.0,0.18120805369127516,2.0,False
PHL1004,2020/1,philosophy,Philosophy,Stage One Modules,15.0,2,Philosophical Problems 1,15.0,30.0,27.0,122.0,,0.0,100.0,0.0,1.0,4.0,No,01/03/2018,26/03/2018,True,PHL,1,UG Year 1,HASS,149.0,0.18120805369127516,1.0,False
PHL1005A,2020/1,philosophy,Philosophy,Stage One Modules,15.0,1,Evidence and Argument 1,15.0,140.0,28.0,122.0,0.0,0.0,100.0,0.0,1.0,4.0,No,01/10/2006,24/02/2012,True,PHL,1,UG Year 1,HASS,150.0,0.18666666666666668,1.0,False
PHL1006,2020/1,philosophy,Philosophy,Stage One Modules,15.0,2,Introduction to Philosophical Analysis,15.0,150.0,27.0,122.0,0.0,0.0,100.0,0.0,1.0,4.0,No,12/01/2012,07/02/2012,True,PHL,1,UG Year 1,HASS,149.0,0.18120805369127516,1.0,False
PHL1007,2020/1,philosophy,Philosophy,Stage One Modules,15.0,1,Philosophical Reading 1,15.0,40.0,27.0,123.0,0.0,30.0,70.0,0.0,2.0,4.0,No,01/10/2008,01/06/2012,True,PHL,1,UG Year 1,HASS,150.0,0.18,2.0,False
PHL1008,2020/1,philosophy,Philosophy,Stage One Modules,15.0,2,Philosophical Reading 2,15.0,60.0,28.0,121.0,0.0,50.0,50.0,0.0,2.0,4.0,No,01/07/2009,16/08/2013,True,PHL,1,UG Year 1,HASS,149.0,0.18791946308724833,2.0,False
PHL1009,2020/1,philosophy,Philosophy,Stage One Modules,15.0,1,Philosophies of Art,15.0,30.0,27.0,122.0,0.0,30.0,70.0,0.0,2.0,4.0,No,,07/11/2014,True,PHL,1,UG Year 1,HASS,149.0,0.18120805369127516,2.0,False
PHL1010,2020/1,philosophy,Philosophy,Stage One Modules,15.0,1,Introduction to Asian Philosophy,15.0,30.0,27.0,122.0,,30.0,70.0,0.0,2.0,4.0,No,01/01/2007,09/12/2019,True,PHL,1,UG Year 1,HASS,149.0,0.18120805369127516,2.0,False
PHL1013,2020/1,philosophy,Philosophy,Stage One Modules,15.0,2,Philosophy of Morality,15.0,150.0,27.0,122.0,0.0,40.0,60.0,0.0,2.0,4.0,No,22/02/2012,,True,PHL,1,UG Year 1,HASS,149.0,0.18120805369127516,2.0,False
PHL1112,2020/1,philosophy,Philosophy,Stage One Modules,15.0,1,Philosophy of Film,15.0,40.0,42.0,108.0,0.0,50.0,50.0,0.0,2.0,4.0,No,01/10/2010,18/09/2012,True,PHL,1,UG Year 1,HASS,150.0,0.28,2.0,False
PHL2001,2020/1,philosophy,Philosophy,Stage Two Modules,15.0,2,Phenomenology,15.0,30.0,21.0,128.0,0.0,100.0,0.0,0.0,2.0,5.0,No,23/01/2018,,True,PHL,2,UG Year 2,HASS,149.0,0.14093959731543623,1.0,False
PHL2010A,2020/1,philosophy,Philosophy,Stage Two Modules,15.0,2,Philosophy of Mind 1,15.0,65.0,21.0,128.0,,40.0,60.0,0.0,2.0,5.0,No,01/10/2008,01/07/2012,True,PHL,2,UG Year 2,HASS,149.0,0.14093959731543623,2.0,False
PHL2015,2020/1,philosophy,Philosophy,Stage Two Modules,15.0,1,Body and Mind,15.0,115.0,27.0,123.0,0.0,100.0,0.0,0.0,1.0,5.0,No,10/02/2012,04/10/2018,True,PHL,2,UG Year 2,HASS,150.0,0.18,1.0,False
PHL2016,2020/1,philosophy,Philosophy,Stage Two Modules,15.0,2,Metaphysics,15.0,70.0,22.0,128.0,0.0,50.0,50.0,0.0,2.0,4.0,No,10/02/2012,18/09/2013,True,PHL,2,UG Year 2,HASS,150.0,0.14666666666666667,2.0,False
PHL2018,2020/1,philosophy,Philosophy,Stage Two Modules,15.0,1,Philosophy of Language,15.0,30.0,22.0,128.0,0.0,50.0,50.0,0.0,2.0,5.0,No,19/6/2013,,True,PHL,2,UG Year 2,HASS,150.0,0.14666666666666667,2.0,False
PHL2020,2020/1,philosophy,Philosophy,Stage Two Modules,15.0,2,Virtues and Vices,15.0,30.0,22.0,128.0,0.0,50.0,50.0,0.0,2.0,5.0,No,01/01/2013,,True,PHL,2,UG Year 2,HASS,150.0,0.14666666666666667,2.0,False
PHL2021,2020/1,philosophy,Philosophy,Stage Two Modules,15.0,2,Symbolic Logic,15.0,40.0,22.0,128.0,0.0,40.0,60.0,0.0,2.0,5.0,No,08/03/2016,,True,PHL,2,UG Year 2,HASS,150.0,0.14666666666666667,2.0,False
PHL2026,2020/1,philosophy,Philosophy,Stage Two Modules,15.0,2,Philosophy of Science,15.0,40.0,22.0,128.0,0.0,100.0,0.0,0.0,2.0,5.0,No,04/03/2009,04/10/2016,True,PHL,2,UG Year 2,HASS,150.0,0.14666666666666667,1.0,False
PHL2038,2020/1,philosophy,Philosophy,Stage Two Modules,15.0,1,The Self,15.0,35.0,24.0,126.0,0.0,50.0,50.0,0.0,2.0,5.0,No,01/03/2013,,True,PHL,2,UG Year 2,HASS,150.0,0.16,2.0,False
PHL2040,2020/1,philosophy,Philosophy,Stage Two Modules,15.0,1,Critical Theory: The Frankfurt School and Communicative Capitalism,15.0,20.0,22.0,128.0,0.0,100.0,0.0,0.0,2.0,5.0,No,28/02/2020,28/02/2020,True,PHL,2,UG Year 2,HASS,150.0,0.14666666666666667,1.0,False
PHL2041,2020/1,philosophy,Philosophy,Stage Two Modules,15.0,2,"Feminist Philosophy: Gender, Race and Class",15.0,20.0,22.0,128.0,0.0,100.0,0.0,0.0,2.0,5.0,No,12/02/2020,12/02/2020,True,PHL,2,UG Year 2,HASS,150.0,0.14666666666666667,1.0,False
PHL2042,2020/1,philosophy,Philosophy,Stage Two Modules,15.0,1,Philosophical Frontiers,15.0,24.0,22.0,128.0,0.0,80.0,0.0,20.0,3.0,5.0,No,17/02/2020,17/02/2020,True,PHL,2,UG Year 2,HASS,150.0,0.14666666666666667,2.0,False
PHL2045,2020/1,philosophy,Philosophy,Stage Two Modules,15.0,1,Aesthetics,15.0,30.0,22.0,128.0,0.0,50.0,50.0,0.0,2.0,5.0,No,15/03/2018,17/04/2018,True,PHL,2,UG Year 2,HASS,150.0,0.14666666666666667,2.0,False
PHL2052,2020/1,philosophy,Philosophy,Stage Two Modules,15.0,2,Epistemology,15.0,40.0,22.0,128.0,,50.0,50.0,0.0,2.0,5.0,No,,18/08/2015,True,PHL,2,UG Year 2,HASS,150.0,0.14666666666666667,2.0,False
PHL2053,2020/1,philosophy,Philosophy,Stage Two Modules,15.0,1,History of Philosophy,15.0,40.0,21.0,128.0,0.0,100.0,0.0,0.0,3.0,5.0,No,26/02/2018,17/04/2018,True,PHL,2,UG Year 2,HASS,149.0,0.14093959731543623,1.0,False
PHL2054,2020/1,philosophy,Philosophy,Stage Two Modules,15.0,1,Philosophy of Psychiatry,15.0,40.0,22.0,128.0,0.0,100.0,0.0,0.0,1.0,5.0,No,13/03/2018,23/03/2018,True,PHL,2,UG Year 2,HASS,150.0,0.14666666666666667,1.0,False
PHL2056,2020/1,philosophy,Philosophy,Stage Two Modules,15.0,1,The Nature of Normativity,15.0,30.0,22.0,128.0,0.0,100.0,0.0,0.0,1.0,5.0,No,,,True,PHL,2,UG Year 2,HASS,150.0,0.14666666666666667,1.0,False
PHL2061,2020/1,philosophy,Philosophy,Stage Two Modules,15.0,1,Philosophy of Law,15.0,25.0,22.0,128.0,,100.0,0.0,0.0,2.0,5.0,No,,18/08/2015,True,PHL,2,UG Year 2,HASS,150.0,0.14666666666666667,1.0,False
PHL2096,2020/1,philosophy,Philosophy,Stage Two Modules,15.0,1,Cyborg Studies,15.0,30.0,22.0,128.0,0.0,100.0,0.0,0.0,2.0,5.0,No,08/03/2016,02/02/2021,True,PHL,2,UG Year 2,HASS,150.0,0.14666666666666667,1.0,False
PHL2111,2020/1,philosophy,Philosophy,Stage Two Modules,15.0,1,"The Deep Past, History and Humanity",15.0,40.0,21.0,128.0,0.0,100.0,0.0,0.0,3.0,5.0,No,13/03/2018,16/03/2018,True,PHL,2,UG Year 2,HASS,149.0,0.14093959731543623,1.0,False
PHL2112,2020/1,philosophy,Philosophy,Stage Two Modules,15.0,1,Practical Ethics,15.0,,21.0,128.0,0.0,100.0,0.0,0.0,3.0,5.0,No,11/01/2019,11/01/2019,True,PHL,2,UG Year 2,HASS,149.0,0.14093959731543623,1.0,False
PHL2114,2020/1,philosophy,Philosophy,Stage Two Modules,15.0,2,Aristotle's Ethics,15.0,30.0,22.0,128.0,,50.0,50.0,0.0,2.0,5.0,No,11/03/2019,11/03/2019,True,PHL,2,UG Year 2,HASS,150.0,0.14666666666666667,2.0,False
PHL3001,2020/1,philosophy,Philosophy,Stage Three Modules,15.0,2,Phenomenology,15.0,30.0,22.0,128.0,0.0,100.0,0.0,0.0,2.0,6.0,No,23/01/2018,,True,PHL,3,UG Year 3,HASS,150.0,0.14666666666666667,1.0,False
PHL3013,2020/1,philosophy,Philosophy,Stage Three Modules,15.0,2,Virtues and Vices,15.0,40.0,22.0,128.0,0.0,50.0,50.0,0.0,2.0,6.0,No,January 2013,,True,PHL,3,UG Year 3,HASS,150.0,0.14666666666666667,2.0,False
PHL3014,2020/1,philosophy,Philosophy,Stage Three Modules,15.0,2,Symbolic Logic,15.0,40.0,22.0,128.0,0.0,40.0,60.0,0.0,2.0,6.0,No,08/03/2016,,True,PHL,3,UG Year 3,HASS,150.0,0.14666666666666667,2.0,False
PHL3026,2020/1,philosophy,Philosophy,Stage Three Modules,15.0,2,Philosophy of Science,15.0,40.0,22.0,128.0,0.0,100.0,0.0,0.0,2.0,6.0,No,01/10/2007,04/10/2016,True,PHL,3,UG Year 3,HASS,150.0,0.14666666666666667,1.0,False
PHL3038,2020/1,philosophy,Philosophy,Stage Three Modules,15.0,1,The Self,15.0,35.0,24.0,126.0,,50.0,50.0,0.0,2.0,6.0,No,March 2013,,True,PHL,3,UG Year 3,HASS,150.0,0.16,2.0,False
PHL3040,2020/1,philosophy,Philosophy,Stage Three Modules,30.0,1 and 2,Philosophy Dissertation,30.0,80.0,16.0,284.0,0.0,100.0,0.0,0.0,1.0,6.0,No,01/10/2006,01/04/2012,True,PHL,3,UG Year 3,HASS,300.0,0.05333333333333334,1.0,False
PHL3045,2020/1,philosophy,Philosophy,Stage Three Modules,15.0,1,Aesthetics,15.0,30.0,22.0,128.0,0.0,50.0,50.0,0.0,2.0,6.0,No,15/03/2018,17/04/2018,True,PHL,3,UG Year 3,HASS,150.0,0.14666666666666667,2.0,False
PHL3052,2020/1,philosophy,Philosophy,Stage Three Modules,15.0,2,Epistemology,15.0,40.0,22.0,128.0,,50.0,50.0,0.0,2.0,6.0,No,,18/08/2015,True,PHL,3,UG Year 3,HASS,150.0,0.14666666666666667,2.0,False
PHL3053,2020/1,philosophy,Philosophy,Stage Three Modules,15.0,1,History of Philosophy,15.0,40.0,21.0,128.0,0.0,100.0,0.0,0.0,3.0,6.0,No,26/02/2018,17/04/2018,True,PHL,3,UG Year 3,HASS,149.0,0.14093959731543623,1.0,False
PHL3054,2020/1,philosophy,Philosophy,Stage Three Modules,15.0,1,Philosophy of Psychiatry,15.0,40.0,22.0,128.0,0.0,100.0,0.0,0.0,1.0,6.0,No,13/03/2018,23/03/2018,True,PHL,3,UG Year 3,HASS,150.0,0.14666666666666667,1.0,False
PHL3056,2020/1,philosophy,Philosophy,Stage Three Modules,15.0,1,The Nature of Normativity,15.0,30.0,22.0,128.0,0.0,100.0,0.0,0.0,1.0,6.0,No,,,True,PHL,3,UG Year 3,HASS,150.0,0.14666666666666667,1.0,False
PHL3061,2020/1,philosophy,Philosophy,Stage Three Modules,15.0,1,Philosophy of Law,15.0,40.0,22.0,128.0,,100.0,0.0,0.0,2.0,6.0,No,,18/08/2015,True,PHL,3,UG Year 3,HASS,150.0,0.14666666666666667,1.0,False
PHL3077,2020/1,philosophy,Philosophy,Stage Three Modules,15.0,1,"Bioethics: DNA-technologies, Ethics and Human Identity",15.0,15.0,22.0,128.0,0.0,70.0,0.0,30.0,2.0,6.0,No,27/02/2020,27/02/2020,True,PHL,3,UG Year 3,HASS,150.0,0.14666666666666667,2.0,False
PHL3078,2020/1,philosophy,Philosophy,Stage Three Modules,15.0,1,Critical Theory: The Frankfurt School and Communicative Capitalism,15.0,20.0,22.0,128.0,0.0,100.0,0.0,0.0,2.0,6.0,No,28/02/2020,28/02/2020,True,PHL,3,UG Year 3,HASS,150.0,0.14666666666666667,1.0,False
PHL3079,2020/1,philosophy,Philosophy,Stage Three Modules,15.0,2,"Feminist Philosophy: Gender, Race and Class",15.0,20.0,22.0,128.0,0.0,100.0,0.0,0.0,2.0,6.0,Yes,12/02/2020,12/02/2020,True,PHL,3,UG Year 3,HASS,150.0,0.14666666666666667,1.0,False
PHL3080,2020/1,philosophy,Philosophy,Stage Three Modules,15.0,1,Philosophical Frontiers,15.0,24.0,22.0,128.0,0.0,80.0,0.0,20.0,3.0,6.0,No,17/02/2020,17/02/2020,True,PHL,3,UG Year 3,HASS,150.0,0.14666666666666667,2.0,False
PHL3096,2020/1,philosophy,Philosophy,Stage Three Modules,15.0,1,Cyborg Studies,15.0,30.0,22.0,128.0,0.0,100.0,0.0,0.0,2.0,6.0,No,09/03/2016,02/02/2021,True,PHL,3,UG Year 3,HASS,150.0,0.14666666666666667,1.0,False
PHL3111,2020/1,philosophy,Philosophy,Stage Three Modules,15.0,1,"The Deep Past, History and Humanity",15.0,40.0,21.0,128.0,0.0,100.0,0.0,0.0,3.0,6.0,No,13/03/2018,16/03/2018,True,PHL,3,UG Year 3,HASS,149.0,0.14093959731543623,1.0,False
PHL3113,2020/1,philosophy,Philosophy,Stage Three Modules,15.0,1,Practical Ethics,15.0,,21.0,128.0,0.0,100.0,0.0,0.0,3.0,6.0,No,11/01/2019,11/01/2019,True,PHL,3,UG Year 3,HASS,149.0,0.14093959731543623,1.0,False
PHL3114,2020/1,philosophy,Philosophy,Stage Three Modules,15.0,2,Aristotle's Ethics,15.0,30.0,22.0,128.0,0.0,50.0,50.0,0.0,2.0,6.0,No,10/03/2019,10/03/2019,True,PHL,3,UG Year 3,HASS,150.0,0.14666666666666667,2.0,False
ARC1007,2020/1,archaeology,Archaeology,Stage One Modules,15.0,1,Archaeological and Forensic Science Practicals,15.0,18.0,28.0,122.0,0.0,100.0,0.0,0.0,1.0,4.0,No,2010,22/10/2020,True,ARC,1,UG Year 1,HASS,150.0,0.18666666666666668,1.0,False
ARC1008,2020/1,archaeology,Archaeology,Stage One Modules,15.0,2,Forensic Archaeology,15.0,20.0,33.0,117.0,0.0,60.0,0.0,40.0,2.0,4.0,No,2010,22/10/2020,True,ARC,1,UG Year 1,HASS,150.0,0.22,2.0,False
ARC1010,2020/1,archaeology,Archaeology,Stage One Modules,15.0,1,Themes in World Archaeology,15.0,60.0,24.0,126.0,0.0,60.0,40.0,0.0,2.0,4.0,No,30/06/2014,22/10/2020,True,ARC,1,UG Year 1,HASS,150.0,0.16,2.0,False
ARC1020,2020/1,archaeology,Archaeology,Stage One Modules,15.0,2,Essential Archaeological Methods,15.0,60.0,22.0,128.0,0.0,40.0,60.0,0.0,2.0,4.0,No,30/06/2014,22/10/2020,True,ARC,1,UG Year 1,HASS,150.0,0.14666666666666667,2.0,False
ARC1030,2020/1,archaeology,Archaeology,Stage One Modules,15.0,1,Investigating British Archaeology,15.0,60.0,22.0,127.0,0.0,100.0,0.0,0.0,2.0,4.0,No,30/06/2014,16/07/2020,True,ARC,1,UG Year 1,HASS,149.0,0.1476510067114094,1.0,False
ARC1040,2020/1,archaeology,Archaeology,Stage One Modules,15.0,1,Artefacts and Materials,15.0,,33.0,117.0,0.0,100.0,0.0,0.0,2.0,4.0,No,30/06/2014,15/07/2020,True,ARC,1,UG Year 1,HASS,150.0,0.22,1.0,False
ARC1050,2020/1,archaeology,Archaeology,Stage One Modules,15.0,2,Objects: Contexts and Display,15.0,25.0,22.0,128.0,0.0,100.0,0.0,0.0,2.0,4.0,No,30/06/2014,15/07/2020,True,ARC,1,UG Year 1,HASS,150.0,0.14666666666666667,1.0,False
ARC1070,2020/1,archaeology,Archaeology,Stage One Modules,30.0,1 and 2,Practical Skills in Archaeology,30.0,20.0,66.0,234.0,0.0,100.0,0.0,0.0,2.0,4.0,No,30/06/2008,23/10/2020,True,ARC,1,UG Year 1,HASS,300.0,0.22,1.0,False
ARC2003,2020/1,archaeology,Archaeology,Stage Two Modules,30.0,1 and 2,Archaeological Fieldwork Project,30.0,10.0,5.0,145.0,150.0,100.0,0.0,0.0,2.0,5.0,No,June 2009,27/10/2020,True,ARC,2,UG Year 2,HASS,300.0,0.016666666666666666,1.0,False
