module_code,academic_year,dept_slug,dept_name,stage,credits_raw,term_raw,module_title,credits,num_students_anticipated,scheduled_hours,independent_hours,placement_hours,coursework_pct,written_exam_pct,practical_exam_pct,n_summative_items,nqf_level,distance_learning,origin_date,last_revision_date,fetch_ok
MTHM018,2022/3,mathematics,Mathematics,,15.0,1,,,,,,,,,,,,,,,True
MTHM019,2022/3,mathematics,Mathematics,,15.0,1,,,,,,,,,,,,,,,True
MTHM021,2022/3,mathematics,Mathematics,,60.0,2 and 3,,,,,,,,,,,,,,,True
MTHM023,2022/3,mathematics,Mathematics,,15.0,2,,,,,,,,,,,,,,,True
MTHM028,2022/3,mathematics,Mathematics,,15.0,2,,,,,,,,,,,,,,,True
MTHM029,2022/3,mathematics,Mathematics,,15.0,1,,,,,,,,,,,,,,,True
MTHM030,2022/3,mathematics,Mathematics,,15.0,2,,,,,,,,,,,,,,,True
MTHM031,2022/3,mathematics,Mathematics,,15.0,1,,,,,,,,,,,,,,,True
MTHM032,2022/3,mathematics,Mathematics,,30.0,1 and 2,,,,,,,,,,,,,,,True
MTHM033,2022/3,mathematics,Mathematics,,15.0,2,,,,,,,,,,,,,,,True
MTHM036,2022/3,mathematics,Mathematics,,15.0,1,,,,,,,,,,,,,,,True
MTHM040,2022/3,mathematics,Mathematics,,45.0,1 and 2,,,,,,,,,,,,,,,True
MTHM041,2022/3,mathematics,Mathematics,,15.0,1,,,,,,,,,,,,,,,True
MTHM044,2022/3,mathematics,Mathematics,,45.0,1 and 2,,,,,,,,,,,,,,,True
MTHM045,2022/3,mathematics,Mathematics,,15.0,2,,,,,,,,,,,,,,,True
MTHM047,2022/3,mathematics,Mathematics,,15.0,1,,,,,,,,,,,,,,,True
MTHM048,2022/3,mathematics,Mathematics,,15.0,2,,,,,,,,,,,,,,,True
MTHM050,2022/3,mathematics,Mathematics,,60.0,3,,,,,,,,,,,,,,,True
MTHM051,2022/3,mathematics,Mathematics,,15.0,1,,,,,,,,,,,,,,,True
MTHM052,2022/3,mathematics,Mathematics,,15.0,2,,,,,,,,,,,,,,,True
MTHM053,2022/3,mathematics,Mathematics,,60.0,"1, 2 and 3",,,,,,,,,,,,,,,True
MTHM054,2022/3,mathematics,Mathematics,,15.0,1,,,,,,,,,,,,,,,True
MTHM501,2022/3,mathematics,Mathematics,,15.0,1 and 2,,,,,,,,,,,,,,,True
MTHM502,2022/3,mathematics,Mathematics,,15.0,1 and 2,,,,,,,,,,,,,,,True
MTHM503,2022/3,mathematics,Mathematics,,15.0,2,,,,,,,,,,,,,,,True
MTHM504,2022/3,mathematics,Mathematics,,60.0,"1, 2 and 3",,,,,,,,,,,,,,,True
MTHM505,2022/3,mathematics,Mathematics,,15.0,2 and 3,,,,,,,,,,,,,,,True
MTHM506,2022/3,mathematics,Mathematics,,15.0,2 and 3,,,,,,,,,,,,,,,True
MTHM507,2022/3,mathematics,Mathematics,,15.0,2,,,,,,,,,,,,,,,True
MTHM508,2022/3,mathematics,Mathematics,,15.0,1,,,,,,,,,,,,,,,True
HIH1002,2022/3,history,History,Stage One Modules,15.0,1,"Losing an Empire, Finding a Role: Britain Since 1945",15,30,22,128,0,100,0,0,3,4,No,10/02/2016,08/07/2020,True
HIH1014,2022/3,history,History,Stage One Modules,15.0,1,The Body in Eighteenth-Century Britain,15,30,22,128,0,100,0,0,3,4,No,03/05/2016,04/09/2019,True
HIH1042,2022/3,history,History,Stage One Modules,15.0,1,Murder in Early Modern England,15,,22,128,0,100,0,0,3,4,No,2014,09/07/2020,True
HIH1043,2022/3,history,History,Stage One Modules,15.0,2,The Collapse of Communism in Central-Eastern Europe and the Soviet Union,15,30,22,128,0,100,0,0,3,4,No,22/06/2018,24/02/2022,True
HIH1051,2022/3,history,History,Stage One Modules,15.0,1,"Everyday Life in the Anglophone Caribbean, c.1900-1966",15,36,22,128,0,100,0,0,3,4,No,26/05/2019,24/02/2022,True
HIH1053,2022/3,history,History,Stage One Modules,15.0,2,Gender and Sexuality in the Middle Ages,15,25,22,128,0,100,0,0,3,4,No,30/05/2019,09/07/2020,True
HIH1057,2022/3,history,History,Stage One Modules,15.0,2,The Opium War: the British Empire encounters the Middle Kingdom,15,25,22,128,0,100,0,0,3,4,No,05/06/2019,09/07/2020,True
HIH1138,2022/3,history,History,Stage One Modules,15.0,2,"Medieval, Manufactured? Uses and Reuses of the Middle Ages",15,30,22,128,0,100,0,0,3,4,No,01//06/2022,01//06/2022,True
HIH1402,2022/3,history,History,Stage One Modules,15.0,2,"Britain, America and the Global Order, 1846-1946",15,25,22,128,0,100,0,0,3,4,No,22/04/2013,09/07/2020,True
HIH1408,2022/3,history,History,Stage One Modules,15.0,2,The Dissolution of the Monasteries,15,25,22,128,0,100,0,0,3,4,No,15/05/2013,31/07/2021,True
HIH1411,2022/3,history,History,Stage One Modules,15.0,1,From Wigan Pier to Piccadilly: Britain between the Wars,15,36,22,128,0,100,0,0,3,4,No,24/07/2015,09/07/2020,True
HIH1501,2022/3,history,History,Stage One Modules,15.0,2,The Viking Phenomenon,15,18,22,128,0,100,0,0,3,4,No,,10/05/2022,True
HIH1505,2022/3,history,History,Stage One Modules,15.0,2,The First Crusade,15,25,22,128,0,100,0,0,3,4,No,2013,27/08/2021,True
HIH1506,2022/3,history,History,Stage One Modules,15.0,2,The First Day of the Somme,15,30,22,128,0,100,0,0,3,4,No,2006,09/07/2020,True
HIH1547,2022/3,history,History,Stage One Modules,15.0,2,"Reforging the Union: The Reconstruction Era in American History, 1865-1877",15,36,22,128,0,100,0,0,3,4,No,01/12/2015,31/07/2021,True
HIH1585,2022/3,history,History,Stage One Modules,15.0,1,Ladies of the Night: Prostitution in the Victorian World,15,25,22,128,0,100,0,0,3,4,No,15/07/2014,18/08/2022,True
HIH1586,2022/3,history,History,Stage One Modules,15.0,2,Early Modern Venice: Representations and Myths,15,30,22,128,0,100,0,0,3,1,No,07/02/2007,23/06/2022,True
HIH1596,2022/3,history,History,Stage One Modules,15.0,2,The Good War? The United States in World War II,15,36,22,128,0,100,0,0,3,4,No,15/07/2014,31/07/2021,True
HIH1597,2022/3,history,History,Stage One Modules,15.0,1,Serfdom in Late Medieval England,15,30,22,128,0,100,0,0,2,4,No,,13/12/2018,True
HIH1600,2022/3,history,History,Stage One Modules,15.0,1,Images of Stalinism,15,25,22,128,0,100,0,0,3,4,No,07/06/2012,09/07/2019,True
HIH1607,2022/3,history,History,Stage One Modules,15.0,1,JFK,15,30,22,128,0,100,0,0,3,4,No,02/06/2014,13/12/2018,True
HIH1612,2022/3,history,History,Stage One Modules,15.0,2,Renaissance Florence 1350-1550,15,30,22,128,0,100,0,0,1,4,No,21/07/2014,10/07/2019,True
HIH1614,2022/3,history,History,Stage One Modules,15.0,1,"Environment and Industry, 1750-1950: Global Perspectives",15,36,22,128,0,100,0,0,3,4,No,24/08/2021,24/08/2021,True
HIH1616,2022/3,history,History,Stage One Modules,15.0,1,"Producing Poverty: Peasants in a Global Perspective, 700-1300CE",15,36,22,128,0,100,0,0,3,4,No,05/05/2021,02/08/2021,True
HIH1618,2022/3,history,History,Stage One Modules,15.0,1,"Body, Border, Partition: Understanding Violence in South Asia",15,18,22,128,0,100,0,0,3,4,No,10/05/2022,23/06/2022,True
HIH2002,2022/3,history,History,Stage Two Modules,30.0,1,Uses of the Past,30,220,44,256,0,50,50,0,2,5,No,01/10/2011,20/09/2021,True
HIH2011A,2022/3,history,History,Stage Two Modules,30.0,2,"Forgetting Fascism, Remembering Communism: Memory in Modern Europe",30,36,44,256,0,80,0,20,3,5,No,12/02/2016,01/10/2021,True
HIH2014A,2022/3,history,History,Stage Two Modules,30.0,2,"Decolonisation and the Collapse of the British Empire, 1919-1968",30,36,44,256,0,80,0,20,3,5,No,24/04/2014,17/02/2021,True
HIH2030A,2022/3,history,History,Stage Two Modules,30.0,2,"Peoples and Empires in Latin America, 1492-1820s",30,36,44,256,0,80,0,20,3,5,No,18/02/2017,15/02/2021,True
HIH2032A,2022/3,history,History,Stage Two Modules,30.0,1,Europe 1650-1800: From Enlightenment to Romanticism,30,36,44,256,0,80,0,20,3,5,No,30/01/2018,29/09/2022,True
HIH2036A,2022/3,history,History,Stage Two Modules,30.0,1,"Albion's Fatal Tree: Capital Punishment in England, 1688-1965",30,36,44,256,0,80,0,20,3,5,No,06/02/2018,29/09/2022,True
HIH2037,2022/3,history,History,Stage Two Modules,30.0,1,American Frontiers: The West in U.S. History and Mythology,30,36,44,256,0,80,0,20,3,5,Yes,30/01/2019,15/02/2021,True
HIH2137A,2022/3,history,History,Stage Two Modules,30.0,2,"Inventing Modern Man: Constructions of Mind, Body and the Individual, 1400-1800",30,36,44,256,0,80,0,20,3,5,No,23/06/2014,20/09/2021,True
HIH2138A,2022/3,history,History,Stage Two Modules,30.0,2,"History of Development: Ideologies, Politics and Projects",30,36,44,256,0,100,0,0,3,5,No,01/09/2015,02/02/2022,True
HIH2145A,2022/3,history,History,Stage Two Modules,30.0,1,Spain from Absolutism to Democracy,30,36,44,256,0,80,0,20,3,5,No,26/09/2012,18/02/2021,True
HIH2179A,2022/3,history,History,Stage Two Modules,30.0,2,The American Empire,30,36,44,256,0,80,0,20,3,5,No,04/2/2013,09/02/2022,True
HIH2184A,2022/3,history,History,Stage Two Modules,30.0,1,"From Conquest to Communism: Central Asia under the Russian and Soviet Empires, 1730-1945",30,36,44,256,0,100,0,0,3,5,No,23/04/2014,02/02/2022,True
HIH2185A,2022/3,history,History,Stage Two Modules,30.0,2,"China in the World, 1500-1840",30,45,44,256,0,80,0,20,3,5,No,23/06/2015,17/02/2021,True
HIH2186A,2022/3,history,History,Stage Two Modules,30.0,1,Deviants and Dissenters in Early Modern England,30,36,44,256,0,80,0,20,3,5,No,15/02/2016,29/09/2022,True
HIH2208A,2022/3,history,History,Stage Two Modules,30.0,2,Medieval Paris,30,36,44,256,0,100,0,0,3,5,No,01/10/2011,02/02/2022,True
HIH2209A,2022/3,history,History,Stage Two Modules,30.0,1,African American History,30,36,44,256,0,80,0,20,3,5,No,01/10/2011,17/02/2021,True
HIH2218A,2022/3,history,History,Stage Two Modules,30.0,1,"Religion, Society and Culture in Tudor England",30,34,44,256,0,80,0,20,3,5,No,,,True
HIH2224A,2022/3,history,History,Stage Two Modules,30.0,1,African Modernities: Popular Cultures in Twentieth Century Africa,30,34,44,256,0,80,0,20,3,5,No,04/12/2012,08/11/2022,True
HIH2234,2022/3,history,History,Stage Two Modules,30.0,1,"Sailors, Slavery and Piracy: The Atlantic World, 1600 - 1800",30,36,44,256,0,100,0,0,3,5,No,14/12/2020,02/02/2022,True
HIH2587,2022/3,history,History,Stage Two Modules,30.0,1,"The Other Renaissance: Religion, Knowledge and Power in the Twelfth Century",30,36,44,256,0,80,0,20,3,5,No,07/02/2022,07/02/2022,True
HIH2588,2022/3,history,History,Stage Two Modules,30.0,2,"Empire, Identity and Heritage in South-East Europe and the Middle East (1800-1950)",30,36,44,256,0,80,0,20,3,5,No,11/02/2022,15/03/2022,True
HIH2590,2022/3,history,History,Stage Two Modules,30.0,1,An Age of Iron? Europe in the Tenth Century,30,36,44,256,0,80,0,20,3,5,No,27/10/2011,09/02/2022,True
HIH2591,2022/3,history,History,Stage Two Modules,30.0,2,"Philip Augustus and the Making of France, 1180-1223",30,36,44,256,0,80,0,20,3,5,No,14/02/2022,23/03/2022,True
HIH2592,2022/3,history,History,Stage Two Modules,30.0,1,"Science, Empire and Natural History Museums: A Global Perspective",30,36,44,256,0,80,0,20,3,5,No,10/02/2022,10/02/2022,True
HIH3005,2022/3,history,History,Stage Three Modules,30.0,1 and 2,General Third-Year Dissertation,30,280,6,294,0,100,0,0,1,6,No,01/10/2011,18/08/2020,True
HIH3117,2022/3,history,History,Stage Three Modules,30.0,1 and 2,The Age of AEthelred 'the Unready': Sources,30,16,44,256,0,70,0,30,2,6,No,2015,18/02/2021,True
HIH3118,2022/3,history,History,Stage Three Modules,30.0,1 and 2,The Age of AEthelred 'the Unready': Context,30,18,44,256,0,70,30,0,2,6,No,2015,21/09/2021,True
HIH3132,2022/3,history,History,Stage Three Modules,30.0,1 and 2,The Body in Early Modern England: Sources,30,18,44,256,0,70,0,30,2,6,No,2003,17/02/2021,True
HIH3133,2022/3,history,History,Stage Three Modules,30.0,1 and 2,The Body in Early Modern England: Context,30,16,44,256,0,100,0,0,2,6,No,2003,12/09/2022,True
HIH3157,2022/3,history,History,Stage Three Modules,30.0,1 and 2,"The Irish Revolution, 1912-23: Sources",30,18,44,256,0,70,0,30,2,6,No,24/02/2015,17/02/2021,True
HIH3158,2022/3,history,History,Stage Three Modules,30.0,1 and 2,"The Irish Revolution, 1912-23: Context",30,18,44,256,,70,30,0,2,6,No,24/02/2015,17/02/2021,True
HIH3170,2022/3,history,History,Stage Three Modules,30.0,1 and 2,From the Grand Tour to Gladiator: Modern Encounters with the Ancient World: Sources,30,16,44,256,0,70,0,30,2,6,No,2003,16/02/2022,True
HIH3171,2022/3,history,History,Stage Three Modules,30.0,1 and 2,From the Grand Tour to Gladiator: Modern Encounters with the Ancient World: Context,30,16,44,256,0,100,0,0,2,6,No,2003,16/02/2022,True
HIH3182,2022/3,history,History,Stage Three Modules,30.0,1 and 2,Critics of Empire: Sources,30,18,44,256,0,70,0,30,2,6,No,15/02/2016,18/02/2021,True
HIH3183,2022/3,history,History,Stage Three Modules,30.0,1 and 2,Critics of Empire: Context,30,18,44,256,0,70,30,0,2,6,No,15/2/2016,01/10/2021,True
HIH3187,2022/3,history,History,Stage Three Modules,30.0,1 and 2,"Everyday Stalinism: Life in the Soviet Union, 1928-53: Sources",30,16,44,256,0,70,0,30,2,6,Yes,03/11/2014,20/08/2020,True
HIH3188,2022/3,history,History,Stage Three Modules,30.0,1 and 2,"Everyday Stalinism: Life in the Soviet Union, 1928-53: Context",30,16,44,256,0,70,30,0,2,6,No,03/11/2014,01/10/2021,True
HIH3216,2022/3,history,History,Stage Three Modules,30.0,1 and 2,"The Yes, Minister Files: Perspectives on British Government since 1914: Sources",30,18,44,256,0,70,0,30,2,6,No,29/11/2013,17/02/2021,True
HIH3217,2022/3,history,History,Stage Three Modules,30.0,1 and 2,"The Yes, Minister Files: Perspectives on British Government since 1914: Context",30,18,44,256,0,70,30,0,2,6,No,29/11/2013,21/09/2021,True
HIH3250,2022/3,history,History,Stage Three Modules,30.0,1 and 2,Colonial Conflict and Decolonisation 1918-1975: Sources,30,16,44,256,0,70,0,30,2,6,No,01/09/2005,13/09/2022,True
HIH3251,2022/3,history,History,Stage Three Modules,30.0,1 and 2,Colonial Conflict and Decolonisation 1918-1975: Context,30,16,44,256,0,100,,0,2,6,No,01/09/2005,13/09/2022,True
HIH3298,2022/3,history,History,Stage Three Modules,30.0,1 and 2,"Law, Politics and Society across the British Empire, 1750-1960: Sources",30,16,44,256,0,70,0,30,2,6,No,27/02/2014,13/09/2022,True
HIH3299,2022/3,history,History,Stage Three Modules,30.0,1 and 2,"Law, Politics and Society across the British Empire, 1750-1960: Context",30,16,44,256,0,100,,0,2,6,No,27/02/2014,13/09/2022,True
HIH3318,2022/3,history,History,Stage Three Modules,30.0,1 and 2,Health and its Politics in the 20th Century: Sources,30,16,44,256,0,70,0,30,2,6,No,15/02/2019,21/03/2022,True
HIH3319,2022/3,history,History,Stage Three Modules,30.0,1 and 2,Health and its Politics in the 20th Century: Context,30,16,44,256,0,100,0,0,2,6,No,10/01/2020,21/03/2022,True
HIH3326,2022/3,history,History,Stage Three Modules,30.0,1 and 2,"Reform, Resistance and Revolution, 1500-1750: Histories from Below: Context",30,18,44,256,0,70,30,0,2,6,Yes,21/01/2021,27/06/2022,True
HIH3327,2022/3,history,History,Stage Three Modules,30.0,1 and 2,"Reform, Resistance and Revolution, 1500-1750: Histories from Below: Sources",30,18,44,256,0,70,0,30,2,6,Yes,21/01/2021,16/02/2021,True
HIH3617,2022/3,history,History,Stage Three Modules,30.0,1 and 2,"News, Media and Communication",30,36,33,267,0,70,30,0,3,6,No,06/12/2012,04/10/2021,True
HIH3626,2022/3,history,History,Stage Three Modules,30.0,1 and 2,"Heroes: Conceptions, Constructions and Representations",30,36,33,267,0,70,30,0,3,6,No,10/12/12,01/10/2021,True
HIH3628,2022/3,history,History,Stage Three Modules,30.0,1 and 2,Civil Wars,30,36,33,267,0,70,30,0,3,6,No,13/02/2013,29/09/2022,True
HIH3633,2022/3,history,History,Stage Three Modules,30.0,1 and 2,Revolutions,30,30,33,267,0,70,30,0,3,6,Yes,10/12/2012,04/10/2021,True
HIH3634,2022/3,history,History,Stage Three Modules,30.0,1 and 2,"Race, Resistance and Decolonisation",30,6,33,267,0,70,30,0,3,6,No,10/12/2012,04/10/2021,True
HIH3639,2022/3,history,History,Stage Three Modules,30.0,1 and 2,"Beyond Cannibalism: Indigenous Peoples and the European Colonisation of Brazil, 1500-1822: Context",30,16,44,256,0,100,0,0,2,6,No,15/02/2022,15/02/2022,True
HIH3640,2022/3,history,History,Stage Three Modules,30.0,1 and 2,"Beyond Cannibalism: Indigenous Peoples and the European Colonisation of Brazil, 1500-1822: Sources",30,16,44,256,0,70,0,30,2,6,No,15/02/2022,15/02/2022,True
HISM001,2022/3,history,History,Masters Modules,30.0,1,Critical Approaches to Early Modern History,30,10,22,278,0,100,0,0,2,7,No,21/04/2016,10/07/2020,True
HISM002,2022/3,history,History,Masters Modules,30.0,1,Critical Approaches to Maritime and Naval History,30,12,22,278,0,100,0,0,2,7,No,21/04/2016,10/07/2020,True
HISM003,2022/3,history,History,Masters Modules,30.0,1,Critical Approaches to Imperial and Global History,30,10,22,278,0,100,0,0,2,7,Yes,21/04/2016,10/07/2020,True
HISM036,2022/3,history,History,Masters Modules,30.0,2,"Gender, Society and Culture in Early Modern Europe",30,16,22,278,0,100,0,0,2,7,No,27/01/2017,27/06/2022,True
HISM039,2022/3,history,History,Masters Modules,30.0,"1, 2 and 3",History in Public: A Workplace Project,30,12,11,189,100,100,0,0,3,7,No,15/03/2017,02/09/2022,True
HISM040,2022/3,history,History,Masters Modules,30.0,2,Introduction to Digital Humanities,30,12,22,278,0,80,0,20,3,7,No,22/01/2018,14/06/2019,True
HISM041,2022/3,history,History,Masters Modules,30.0,2,Food and Agriculture in Historical Perspective,30,15,22,278,0,100,0,0,2,7,No,14/03/2018,22/03/2022,True
HISM042,2022/3,history,History,Masters Modules,30.0,2,Working with Medieval Manuscripts and Documents,30,,22,278,0,50,50,0,2,7,No,14/04/2016,19/08/2020,True
HISM043,2022/3,history,History,Masters Modules,30.0,1,Critical Approaches to the History of Violence and Conflict,30,12,22,278,0,100,0,0,2,7,No,13/12/2018,13/12/2018,True
HISM045,2022/3,history,History,Masters Modules,30.0,2,Medieval Masterclass,30,10,22,278,0,100,0,0,2,7,No,14/04/16,12/02/2020,True
HISM180,2022/3,history,History,Masters Modules,60.0,2 and 3,Dissertation in Medieval Studies,60,10,6,594,0,100,0,0,1,7,No,25/06/2013,07/04/2022,True
HISM185,2022/3,history,History,Masters Modules,15.0,1 and 2,Supervised Independent Study in the Humanities,15,10,5,145,0,100,0,0,1,7,No,24/06/2013,06/05/2022,True
HISM186,2022/3,history,History,Masters Modules,30.0,1 and 2,Supervised Independent Study in the Humanities,30,10,5,295,0,100,0,0,1,7,No,27/06/2013,06/05/2022,True
HISM400,2022/3,history,History,Masters Modules,60.0,2 and 3,Dissertation in History,60,30,6,594,0,100,0,0,1,7,No,2000,06/05/2022,True
HISM403,2022/3,history,History,Masters Modules,90.0,2 and 3,Dissertation in History,90,5,6,894,0,100,0,0,1,7,No,2009,10/07/2020,True
HISM479,2022/3,history,History,Masters Modules,30.0,2,"Sexual Discoveries: the Reception, Interpretation and Purpose of Queer History",30,16,22,278,0,100,0,0,2,7,No,07/05/2007,10/05/2022,True
HISM482,2022/3,history,History,Masters Modules,30.0,2,Empire and Globalisation,30,12,22,278,0,75,0,25,3,7,No,03/02/2014,09/07/2014,True
HISM483,2022/3,history,History,Masters Modules,30.0,2,European Empires and Proto-Globalisation 1200-1800,30,16,22,278,0,100,0,0,2,7,No,13/06/2022,13/06/2022,True
POL1017,2022/3,politics,Politics,Stage One Modules,15.0,1,Globalisation of World Politics,15,220,26,123,0,100,0,0,2,4,No,01/10/2011,25/04/2022,True
POL1018,2022/3,politics,Politics,Stage One Modules,15.0,2,The Challenges of World Politics in the Twenty-First Century,15,200,26,123,0,30,70,0,2,4,No,01/10/2011,06/05/2022,True
POL1019,2022/3,politics,Politics,Stage One Modules,15.0,1,Power and Democracy,15,360,28,122,0,40,60,0,2,4,No,01/02/2005,24/01/2022,True
POL1020,2022/3,politics,Politics,Stage One Modules,15.0,1,Politics in Europe,15,350,26,123,0,50,50,0,2,4,No,01/10/2011,10/05/2022,True
POL1025,2022/3,politics,Politics,Stage One Modules,15.0,1,Classical Political Thought,15,150,26,123,0,100,0,0,2,4,No,01/10/2010,27/05/2022,True
POL1026,2022/3,politics,Politics,Stage One Modules,15.0,2,Early Modern Political Thought,15,180,26,123,0,50,50,0,2,4,No,01/12/2013,25/03/2022,True
POL1028,2022/3,politics,Politics,Stage One Modules,15.0,2,Introduction to Strategic Studies,15,175,26,123,0,100,0,0,1,4,No,06/02/2015,06/05/2022,True
POL1029,2022/3,politics,Politics,Stage One Modules,15.0,2,Introduction to Comparative Politics,15,220,26,123,0,50,50,0,2,4,No,07/02/2013,15/11/2021,True
POL1045,2022/3,politics,Politics,Stage One Modules,15.0,2,International Politics of the Global South,15,150,26,123,0,50,50,0,2,4,No,29/01/2020,25/04/2022,True
POL1046,2022/3,politics,Politics,Stage One Modules,15.0,1,The State of the UK: Identifying Marginalised Identities and Addressing Inequalities,15,250,26,123,0,50,50,0,2,4,No,13/03/2021,25/04/2022,True
POL1047,2022/3,politics,Politics,Stage One Modules,15.0,1,Global Sustainability Governance and Policy,15,150,26,123,,100,0,0,2,4,No,31/01/2022,,True
POL2020,2022/3,politics,Politics,Stage Two Modules,15.0,1,Contemporary Theories of World Politics,15,225,26,123,0,100,0,0,2,5,No,01/10/2010,10/03/2022,True
POL2026,2022/3,politics,Politics,Stage Two Modules,15.0,1,"Political Analysis: Behaviour, Institutions, Ideas",15,50,26,123,0,100,0,0,2,5,No,30/01/2013,01/03/2022,True
POL2027,2022/3,politics,Politics,Stage Two Modules,15.0,2,The Politics of the World Economy,15,200,26,123,,100,0,0,2,5,No,23/01/2013,01/03/2022,True
POL2046,2022/3,politics,Politics,Stage Two Modules,15.0,2,The Economics of Politics,15,250,26,123,,0,100,0,1,5,No,01/10/2007,09/05/2022,True
POL2047,2022/3,politics,Politics,Stage Two Modules,15.0,1,American Politics,15,175,26,123,,50,50,0,2,5,No,01/10/2006,24/08/20,True
POL2050,2022/3,politics,Politics,Stage Two Modules,15.0,1,Political Philosophy,15,100,27,122,,0,100,0,1,5,No,01/10/2010,08/02/2022,True
POL2057,2022/3,politics,Politics,Stage Two Modules,15.0,2,Security Studies,15,300,26,123,0,50,50,0,2,5,No,01/10/2010,01/02/2022,True
POL2059,2022/3,politics,Politics,Stage Two Modules,15.0,2,Political Thought of Modernity,15,150,27,122,,33,67,0,2,5,No,01/10/2010,01/02/2022,True
POL2076,2022/3,politics,Politics,Stage Two Modules,15.0,1,"Rising Powers, Peace and Conflict",15,250,26,123,,40,60,0,2,5,No,27/01/2014,09/05/2022,True
POL2079,2022/3,politics,Politics,Stage Two Modules,15.0,1,Contemporary Public Debate in an Age of 'Anti-Politics',15,50,27,122,0,25,50,25,3,5,No,07/01/2016,26/01/2022,True
POL2081,2022/3,politics,Politics,Stage Two Modules,15.0,2,Thinking about Race: Perspectives from the Biological and Social Sciences,15,75,22,128,0,50,50,0,2,5,No,14/06/2013,08/03/2022,True
POL2082,2022/3,politics,Politics,Stage Two Modules,15.0,1,Changing Character of Warfare,15,175,26,123,0,100,0,0,2,5,No,25/03/2014,01/03/2022,True
POL2098,2022/3,politics,Politics,Stage Two Modules,15.0,1,What is Law? Jurisprudence from Stone Tablet to Brain Imaging,15,75,22,128,0,50,50,0,2,5,No,24/07/2017,17/03/2022,True
POL2102,2022/3,politics,Politics,Stage Two Modules,15.0,1,Explaining Public Policies,15,120,27,122,0,80,0,20,2,5,No,23/01/2018,02/02/2022,True
